STATEFP,COUNTYFP,COUNAME,STNAME,LATITUDE,LONGITUDE
29,031,Cape Girardeau,Missouri,37.355235,-89.607695
29,033,Carroll,Missouri,39.408302,-93.496539
29,035,Carter,Missouri,36.947475,-90.885719
29,037,Cass,Missouri,38.751052,-94.424307
29,039,Cedar,Missouri,37.765491,-93.895266
29,041,Chariton,Missouri,39.486142,-92.931479
29,043,Christian,Missouri,37.027878,-93.264355
29,045,Clark,Missouri,40.412112,-91.708614
29,047,Clay,Missouri,39.252956,-94.497328
29,049,Clinton,Missouri,39.602433,-94.367454
29,051,Cole,Missouri,38.55255,-92.220619
29,053,Cooper,Missouri,38.91006,-92.772757
29,055,Crawford,Missouri,38.061879,-91.321648
29,057,Dade,Missouri,37.415382,-93.824927
29,059,Dallas,Missouri,37.643751,-93.066641
29,061,Daviess,Missouri,39.938229,-93.980672
29,063,DeKalb,Missouri,39.825582,-94.354573
29,065,Dent,Missouri,37.631372,-91.545105
29,067,Douglas,Missouri,36.940662,-92.603414
29,069,Dunklin,Missouri,36.324914,-90.058119
29,071,Franklin,Missouri,38.436356,-90.998977
29,073,Gasconade,Missouri,38.446364,-91.490137
29,075,Gentry,Missouri,40.203737,-94.432825
29,077,Greene,Missouri,37.192242,-93.309507
29,079,Grundy,Missouri,40.093264,-93.59577
29,081,Harrison,Missouri,40.315594,-94.001268
29,083,Henry,Missouri,38.394287,-93.73769
29,085,Hickory,Missouri,37.91105,-93.329051
29,087,Holt,Missouri,40.084331,-95.185877
29,089,Howard,Missouri,39.140559,-92.70446
29,091,Howell,Missouri,36.792561,-91.873718
29,093,Iron,Missouri,37.578019,-90.713802
29,095,Jackson,Missouri,39.00998,-94.444287
29,097,Jasper,Missouri,37.129578,-94.444125
29,099,Jefferson,Missouri,38.340859,-90.475056
29,101,Johnson,Missouri,38.758577,-93.770288
29,103,Knox,Missouri,40.155205,-92.154081
29,105,Laclede,Missouri,37.669688,-92.653795
29,107,Lafayette,Missouri,39.055172,-93.842193
29,109,Lawrence,Missouri,37.034976,-93.799734
29,111,Lewis,Missouri,40.08916,-91.641748
29,113,Lincoln,Missouri,38.996776,-90.929751
29,115,Linn,Missouri,39.797177,-93.066695
29,117,Livingston,Missouri,39.79808,-93.553067
29,119,McDonald,Missouri,36.615343,-94.399016
29,121,Macon,Missouri,39.796483,-92.50812
29,123,Madison,Missouri,37.539522,-90.299752
29,125,Maries,Missouri,38.170013,-91.878849
29,127,Marion,Missouri,39.741435,-91.457393
29,129,Mercer,Missouri,40.415018,-93.579508
29,131,Miller,Missouri,38.246362,-92.50897
29,133,Mississippi,Missouri,36.856032,-89.368458
29,135,Moniteau,Missouri,38.627456,-92.611037
29,137,Monroe,Missouri,39.524752,-91.966322
29,139,Montgomery,Missouri,38.948967,-91.467436
29,141,Morgan,Missouri,38.383773,-92.85098
29,143,New Madrid,Missouri,36.612845,-89.651942
29,145,Newton,Missouri,36.921726,-94.414367
29,147,Nodaway,Missouri,40.352259,-94.868321
29,149,Oregon,Missouri,36.614979,-91.47387
29,151,Osage,Missouri,38.455126,-91.884527
29,153,Ozark,Missouri,36.623314,-92.421851
29,155,Pemiscot,Missouri,36.179974,-89.744692
29,157,Perry,Missouri,37.713861,-89.85786
29,159,Pettis,Missouri,38.701441,-93.247496
29,161,Phelps,Missouri,37.943357,-91.747022
29,163,Pike,Missouri,39.362999,-91.160041
29,165,Platte,Missouri,39.260346,-94.683735
29,167,Polk,Missouri,37.602027,-93.404435
29,169,Pulaski,Missouri,37.822042,-92.175732
29,171,Putnam,Missouri,40.483035,-92.984514
29,173,Ralls,Missouri,39.579823,-91.469172
29,175,Randolph,Missouri,39.413737,-92.451801
29,177,Ray,Missouri,39.336637,-94.062098
29,179,Reynolds,Missouri,37.329,-90.970144
29,181,Ripley,Missouri,36.626945,-90.790679
29,183,St. Charles,Missouri,38.778572,-90.671284
29,185,St. Clair,Missouri,38.057169,-93.763876
29,186,Ste. Genevieve,Missouri,37.94083,-90.165655
29,187,St. Francois,Missouri,37.834497,-90.488054
29,189,St. Louis,Missouri,38.644521,-90.389519
29,195,Saline,Missouri,39.111399,-93.202654
29,197,Schuyler,Missouri,40.461863,-92.520354
29,199,Scotland,Missouri,40.44806,-92.151796
29,201,Scott,Missouri,37.015235,-89.577539
29,203,Shannon,Missouri,37.068998,-91.432915
29,205,Shelby,Missouri,39.761716,-92.07725
29,207,Stoddard,Missouri,36.847864,-89.970872
29,209,Stone,Missouri,36.723445,-93.437769
29,211,Sullivan,Missouri,40.21493,-93.101593
29,213,Taney,Missouri,36.657085,-93.195143
29,215,Texas,Missouri,37.330114,-91.966146
29,217,Vernon,Missouri,37.836794,-94.33739
29,219,Warren,Missouri,38.790363,-91.098557
29,221,Washington,Missouri,37.953782,-90.785794
29,223,Wayne,Missouri,37.109113,-90.523545
29,225,Webster,Missouri,37.26294,-92.906843
29,227,Worth,Missouri,40.481643,-94.437082
29,229,Wright,Missouri,37.193283,-92.433272
29,510,St. Louis,Missouri,38.620558,-90.253332
30,001,Beaverhead,Montana,45.225028,-112.693549
30,003,Big Horn,Montana,45.568552,-107.499673
30,005,Blaine,Montana,48.432419,-108.871588
30,007,Broadwater,Montana,46.281619,-111.543362
30,009,Carbon,Montana,45.322269,-109.084845
30,011,Carter,Montana,45.687353,-104.525341
30,013,Cascade,Montana,47.491558,-111.306586
30,015,Chouteau,Montana,47.962552,-110.386252
30,017,Custer,Montana,46.401678,-105.814642
30,019,Daniels,Montana,48.783637,-105.431739
30,021,Dawson,Montana,47.137216,-104.748806
30,023,Deer Lodge,Montana,46.135851,-112.955566
30,025,Fallon,Montana,46.360506,-104.316077
30,027,Fergus,Montana,47.092022,-109.4146
30,029,Flathead,Montana,48.24738,-114.28093
30,031,Gallatin,Montana,45.682956,-111.128767
30,033,Garfield,Montana,47.309975,-106.946674
30,035,Glacier,Montana,48.601084,-112.803122
30,037,Golden Valley,Montana,46.297881,-109.120778
30,039,Granite,Montana,46.445392,-113.319927
30,041,Hill,Montana,48.511678,-109.767061
30,043,Jefferson,Montana,46.268426,-112.045462
30,045,Judith Basin,Montana,47.094038,-110.171269
30,047,Lake,Montana,47.608393,-114.123168
30,049,Lewis and Clark,Montana,46.646621,-112.019644
30,051,Liberty,Montana,48.538044,-110.985198
30,053,Lincoln,Montana,48.553306,-115.42649
30,055,McCone,Montana,47.569721,-105.638886
30,057,Madison,Montana,45.419014,-111.922649
30,059,Meagher,Montana,46.529828,-110.881517
30,061,Mineral,Montana,47.182752,-114.894335
30,063,Missoula,Montana,46.875546,-114.021512
30,065,Musselshell,Montana,46.420108,-108.483111
30,067,Park,Montana,45.604896,-110.596931
30,069,Petroleum,Montana,47.012154,-108.317862
30,071,Phillips,Montana,48.367246,-107.86655
30,073,Pondera,Montana,48.211424,-112.157767
30,075,Powder River,Montana,45.438494,-105.544609
30,077,Powell,Montana,46.450646,-112.757979
30,079,Prairie,Montana,46.809714,-105.276222
30,081,Ravalli,Montana,46.358548,-114.111357
30,083,Richland,Montana,47.72072,-104.204227
30,085,Roosevelt,Montana,48.134392,-105.212553
30,087,Rosebud,Montana,45.902894,-106.612238
30,089,Sanders,Montana,47.635009,-115.175789
30,091,Sheridan,Montana,48.734101,-104.49367
30,093,Silver Bow,Montana,45.98746,-112.525517
30,095,Stillwater,Montana,45.615383,-109.238178
30,097,Sweet Grass,Montana,45.829391,-109.91651
30,099,Teton,Montana,47.762524,-112.039341
30,101,Toole,Montana,48.578065,-111.850473
30,103,Treasure,Montana,46.247085,-107.247111
30,105,Valley,Montana,48.236249,-106.541586
30,107,Wheatland,Montana,46.454552,-109.845461
30,109,Wibaux,Montana,46.969955,-104.191241
30,111,Yellowstone,Montana,45.789945,-108.546051
31,001,Adams,Nebraska,40.585501,-98.41518
31,003,Antelope,Nebraska,42.147054,-98.057377
31,005,Arthur,Nebraska,41.569368,-101.678874
31,007,Banner,Nebraska,41.558824,-103.721644
31,009,Blaine,Nebraska,41.906138,-100.013369
31,011,Boone,Nebraska,41.677314,-98.014023
31,013,Box Butte,Nebraska,42.136678,-102.905215
31,015,Boyd,Nebraska,42.893569,-98.74483
31,017,Brown,Nebraska,42.543087,-99.849627
31,019,Buffalo,Nebraska,40.737756,-99.072828
31,021,Burt,Nebraska,41.845218,-96.347791
31,023,Butler,Nebraska,41.247435,-97.141745
31,025,Cass,Nebraska,40.949471,-96.063719
31,027,Cedar,Nebraska,42.576739,-97.250958
31,029,Chase,Nebraska,40.501955,-101.625629
31,031,Cherry,Nebraska,42.788407,-100.749694
31,033,Cheyenne,Nebraska,41.164852,-102.982567
31,035,Clay,Nebraska,40.547589,-98.027882
31,037,Colfax,Nebraska,41.515594,-97.076357
31,039,Cuming,Nebraska,41.896856,-96.758441
31,041,Custer,Nebraska,41.400577,-99.673936
31,043,Dakota,Nebraska,42.446864,-96.438647
31,045,Dawes,Nebraska,42.786274,-103.066332
31,047,Dawson,Nebraska,40.827351,-99.856676
31,049,Deuel,Nebraska,41.090929,-102.33652
31,051,Dixon,Nebraska,42.436803,-96.826061
31,053,Dodge,Nebraska,41.471288,-96.528637
31,055,Douglas,Nebraska,41.26173,-96.069741
31,057,Dundy,Nebraska,40.089487,-101.59927
31,059,Fillmore,Nebraska,40.541248,-97.580053
31,061,Franklin,Nebraska,40.185987,-98.95454
31,063,Frontier,Nebraska,40.609996,-100.398828
31,065,Furnas,Nebraska,40.250813,-99.934116
31,067,Gage,Nebraska,40.280866,-96.713556
31,069,Garden,Nebraska,41.429505,-102.323863
31,071,Garfield,Nebraska,41.803658,-99.104124
31,073,Gosper,Nebraska,40.59443,-99.826842
31,075,Grant,Nebraska,41.969597,-101.734576
31,077,Greeley,Nebraska,41.555312,-98.49942
31,079,Hall,Nebraska,40.91634,-98.377793
31,081,Hamilton,Nebraska,40.879505,-98.023002
31,083,Harlan,Nebraska,40.145347,-99.406335
31,085,Hayes,Nebraska,40.500842,-101.049757
31,087,Hitchcock,Nebraska,40.21095,-101.004675
31,089,Holt,Nebraska,42.460461,-98.743792
31,091,Hooker,Nebraska,42.010663,-101.050551
31,093,Howard,Nebraska,41.18917,-98.489627
31,095,Jefferson,Nebraska,40.164225,-97.141688
31,097,Johnson,Nebraska,40.401098,-96.227732
31,099,Kearney,Nebraska,40.507252,-98.99218
31,101,Keith,Nebraska,41.141819,-101.6998
31,103,Keya Paha,Nebraska,42.868932,-99.717406
31,105,Kimball,Nebraska,41.231296,-103.66158
31,107,Knox,Nebraska,42.62421,-97.782589
31,109,Lancaster,Nebraska,40.799269,-96.671536
31,111,Lincoln,Nebraska,41.119294,-100.789525
31,113,Logan,Nebraska,41.499176,-100.507661
31,115,Loup,Nebraska,41.832646,-99.416371
31,117,McPherson,Nebraska,41.560427,-101.004858
31,119,Madison,Nebraska,42.00636,-97.461443
31,121,Merrick,Nebraska,41.130786,-98.037243
31,123,Morrill,Nebraska,41.708586,-103.162925
31,125,Nance,Nebraska,41.404591,-97.896242
31,127,Nemaha,Nebraska,40.401975,-95.839188
31,129,Nuckolls,Nebraska,40.114628,-98.0618
31,131,Otoe,Nebraska,40.670824,-96.03688
31,133,Pawnee,Nebraska,40.133204,-96.177346
31,135,Perkins,Nebraska,40.844891,-101.675458
31,137,Phelps,Nebraska,40.466361,-99.40454
31,139,Pierce,Nebraska,42.259529,-97.591612
31,141,Platte,Nebraska,41.46697,-97.385528
31,143,Polk,Nebraska,41.173605,-97.55672
31,145,Red Willow,Nebraska,40.206742,-100.592097
31,147,Richardson,Nebraska,40.099879,-95.669705
31,149,Rock,Nebraska,42.536738,-99.499863
31,151,Saline,Nebraska,40.579217,-97.016896
31,153,Sarpy,Nebraska,41.152889,-96.0437
31,155,Saunders,Nebraska,41.195383,-96.560061
31,157,Scotts Bluff,Nebraska,41.865094,-103.680393
31,159,Seward,Nebraska,40.875087,-97.102308
31,161,Sheridan,Nebraska,42.704794,-102.404074
31,163,Sherman,Nebraska,41.228647,-98.968633
31,165,Sioux,Nebraska,42.408762,-103.833171
31,167,Stanton,Nebraska,41.985101,-97.255038
31,169,Thayer,Nebraska,40.178256,-97.628078
31,171,Thomas,Nebraska,41.967138,-100.565595
31,173,Thurston,Nebraska,42.161934,-96.522459
31,175,Valley,Nebraska,41.573672,-98.948914
31,177,Washington,Nebraska,41.504682,-96.156611
31,179,Wayne,Nebraska,42.223628,-97.056303
31,181,Webster,Nebraska,40.195862,-98.486606
31,183,Wheeler,Nebraska,41.885209,-98.545473
31,185,York,Nebraska,40.863485,-97.605023
32,001,Churchill,Nevada,39.474469,-118.796052
32,003,Clark,Nevada,36.141141,-115.152976
32,005,Douglas,Nevada,38.957468,-119.756218
32,007,Elko,Nevada,40.856303,-115.534273
32,009,Esmeralda,Nevada,37.704407,-117.670635
32,011,Eureka,Nevada,39.946993,-116.209128
32,013,Humboldt,Nevada,41.017558,-117.744296
32,015,Lander,Nevada,40.49846,-116.949528
32,017,Lincoln,Nevada,37.710093,-114.626444
32,019,Lyon,Nevada,39.355756,-119.327152
32,021,Mineral,Nevada,38.601613,-118.643399
32,023,Nye,Nevada,36.414296,-116.125667
32,027,Pershing,Nevada,40.334654,-118.294224
32,029,Storey,Nevada,39.389828,-119.622432
32,031,Washoe,Nevada,39.534488,-119.793527
32,033,White Pine,Nevada,39.278317,-114.875458
32,510,Carson City,Nevada,39.166096,-119.75408
33,001,Belknap,New Hampshire,43.518179,-71.439516
33,003,Carroll,New Hampshire,43.810093,-71.170079
33,005,Cheshire,New Hampshire,42.897949,-72.260597
33,007,Coos,New Hampshire,44.544534,-71.3636
33,009,Grafton,New Hampshire,43.83744,-71.957176
33,011,Hillsborough,New Hampshire,42.879412,-71.531546
33,013,Merrimack,New Hampshire,43.244048,-71.586768
33,015,Rockingham,New Hampshire,42.937487,-71.105861
33,017,Strafford,New Hampshire,43.246137,-70.954351
33,019,Sullivan,New Hampshire,43.370229,-72.256473
34,001,Atlantic,New Jersey,39.428157,-74.584723
34,003,Bergen,New Jersey,40.916918,-74.056816
34,005,Burlington,New Jersey,39.983738,-74.836627
34,007,Camden,New Jersey,39.863128,-75.026364
34,009,Cape May,New Jersey,39.096879,-74.806953
34,011,Cumberland,New Jersey,39.431713,-75.0896
34,013,Essex,New Jersey,40.767919,-74.216055
34,015,Gloucester,New Jersey,39.748752,-75.130305
34,017,Hudson,New Jersey,40.741644,-74.061448
34,019,Hunterdon,New Jersey,40.572604,-74.895969
34,021,Mercer,New Jersey,40.255387,-74.69945
34,023,Middlesex,New Jersey,40.484409,-74.388583
34,025,Monmouth,New Jersey,40.29118,-74.14859
34,027,Morris,New Jersey,40.859148,-74.50031
34,029,Ocean,New Jersey,39.978586,-74.215904
34,031,Passaic,New Jersey,40.923998,-74.189868
34,033,Salem,New Jersey,39.627242,-75.378171
34,035,Somerset,New Jersey,40.559937,-74.578391
34,037,Sussex,New Jersey,41.090477,-74.655456
34,039,Union,New Jersey,40.659355,-74.293688
34,041,Warren,New Jersey,40.794655,-75.014893
35,001,Bernalillo,New Mexico,35.109462,-106.617779
35,003,Catron,New Mexico,33.958709,-108.531494
35,005,Chaves,New Mexico,33.365668,-104.514733
35,006,Cibola,New Mexico,35.107009,-107.818849
35,007,Colfax,New Mexico,36.698075,-104.656615
35,009,Curry,New Mexico,34.421082,-103.213229
35,011,De Baca,New Mexico,34.460693,-104.247994
35,013,Doña Ana,New Mexico,32.24837,-106.728836
35,015,Eddy,New Mexico,32.538156,-104.288595
35,017,Grant,New Mexico,32.781053,-108.24321
35,019,Guadalupe,New Mexico,34.932588,-104.764455
35,021,Harding,New Mexico,35.853043,-103.978557
35,023,Hidalgo,New Mexico,32.286524,-108.771223
35,025,Lea,New Mexico,32.75172,-103.190527
35,027,Lincoln,New Mexico,33.419573,-105.631108
35,028,Los Alamos,New Mexico,35.869176,-106.272314
35,029,Luna,New Mexico,32.223031,-107.741875
35,031,McKinley,New Mexico,35.513228,-108.634281
35,033,Mora,New Mexico,36.00418,-105.23707
35,035,Otero,New Mexico,32.778517,-106.000317
35,037,Quay,New Mexico,35.178327,-103.662364
35,039,Rio Arriba,New Mexico,36.203984,-106.205155
35,041,Roosevelt,New Mexico,34.168551,-103.347539
35,043,Sandoval,New Mexico,35.319674,-106.649224
35,045,San Juan,New Mexico,36.723982,-108.220154
35,047,San Miguel,New Mexico,35.576344,-105.307874
35,049,Santa Fe,New Mexico,35.632632,-106.004765
35,051,Sierra,New Mexico,33.106952,-107.281723
35,053,Socorro,New Mexico,34.154884,-106.960356
35,055,Taos,New Mexico,36.435099,-105.60791
35,057,Torrance,New Mexico,34.870562,-106.1027
35,059,Union,New Mexico,36.468186,-103.265891
35,061,Valencia,New Mexico,34.755709,-106.722815
36,001,Albany,New York,42.680589,-73.811637
36,003,Allegany,New York,42.228676,-78.020786
36,005,Bronx,New York,40.849395,-73.882271
36,007,Broome,New York,42.120758,-75.936264
36,009,Cattaraugus,New York,42.223696,-78.608393
36,011,Cayuga,New York,42.938915,-76.560652
36,013,Chautauqua,New York,42.245031,-79.314802
36,015,Chemung,New York,42.120553,-76.813813
36,017,Chenango,New York,42.480979,-75.568857
36,019,Clinton,New York,44.72994,-73.542837
36,021,Columbia,New York,42.274439,-73.680411
36,023,Cortland,New York,42.595471,-76.146202
36,025,Delaware,New York,42.248721,-74.996335
36,027,Dutchess,New York,41.678068,-73.84154
36,029,Erie,New York,42.891147,-78.792727
36,031,Essex,New York,44.168428,-73.676357
36,033,Franklin,New York,44.717734,-74.351416
36,035,Fulton,New York,43.058597,-74.329857
36,037,Genesee,New York,42.998899,-78.171041
36,039,Greene,New York,42.298257,-73.978824
36,041,Hamilton,New York,43.612735,-74.385492
36,043,Herkimer,New York,43.071299,-74.994925
36,045,Jefferson,New York,44.019862,-75.89504
36,047,Kings,New York,40.651666,-73.954985
36,049,Lewis,New York,43.788692,-75.449227
36,051,Livingston,New York,42.769037,-77.762787
36,053,Madison,New York,42.98686,-75.719961
36,055,Monroe,New York,43.160725,-77.618985
36,057,Montgomery,New York,42.93271,-74.344144
36,059,Nassau,New York,40.716432,-73.603664
36,061,New York,New York,40.776422,-73.967437
36,063,Niagara,New York,43.134406,-78.851139
36,065,Oneida,New York,43.146277,-75.355941
36,067,Onondaga,New York,43.067977,-76.167376
36,069,Ontario,New York,42.902312,-77.266946
36,071,Orange,New York,41.41957,-74.239375
36,073,Orleans,New York,43.249285,-78.224364
36,075,Oswego,New York,43.392222,-76.31179
36,077,Otsego,New York,42.564145,-75.060236
36,079,Putnam,New York,41.410932,-73.718558
36,081,Queens,New York,40.721204,-73.834008
36,083,Rensselaer,New York,42.699563,-73.631993
36,085,Richmond,New York,40.589259,-74.136701
36,087,Rockland,New York,41.127445,-74.02214
36,089,St. Lawrence,New York,44.652827,-75.147873
36,091,Saratoga,New York,43.007918,-73.784353
36,093,Schenectady,New York,42.809147,-73.945253
36,095,Schoharie,New York,42.64398,-74.435708
36,097,Schuyler,New York,42.389251,-76.869139
36,099,Seneca,New York,42.82851,-76.827711
36,101,Steuben,New York,42.264824,-77.31968
36,103,Suffolk,New York,40.823365,-73.103278
36,105,Sullivan,New York,41.698542,-74.698587
36,107,Tioga,New York,42.121424,-76.298893
36,109,Tompkins,New York,42.459082,-76.478989
36,111,Ulster,New York,41.841749,-74.098362
36,113,Warren,New York,43.392942,-73.711242
36,115,Washington,New York,43.289043,-73.460751
36,117,Wayne,New York,43.143635,-77.130245
36,119,Westchester,New York,41.038581,-73.80547
36,121,Wyoming,New York,42.722711,-78.209554
36,123,Yates,New York,42.634707,-77.078135
37,001,Alamance,North Carolina,36.071544,-79.413154
37,003,Alexander,North Carolina,35.889332,-81.193451
37,005,Alleghany,North Carolina,36.497597,-81.10603
37,007,Anson,North Carolina,34.974145,-80.110797
37,009,Ashe,North Carolina,36.41363,-81.487979
37,011,Avery,North Carolina,36.07601,-81.939525
37,013,Beaufort,North Carolina,35.521622,-76.961773
37,015,Bertie,North Carolina,36.081687,-76.962721
37,017,Bladen,North Carolina,34.60917,-78.643311
37,019,Brunswick,North Carolina,34.041766,-78.216619
37,021,Buncombe,North Carolina,35.585308,-82.551811
37,023,Burke,North Carolina,35.73127,-81.641243
37,025,Cabarrus,North Carolina,35.395655,-80.621106
37,027,Caldwell,North Carolina,35.873003,-81.502542
37,029,Camden,North Carolina,36.369324,-76.197747
37,031,Carteret,North Carolina,34.744126,-76.818665
37,033,Caswell,North Carolina,36.399939,-79.361345
37,035,Catawba,North Carolina,35.695474,-81.245331
37,037,Chatham,North Carolina,35.756012,-79.208387
37,039,Cherokee,North Carolina,35.101433,-84.022596
37,041,Chowan,North Carolina,36.117035,-76.626616
37,043,Clay,North Carolina,35.036306,-83.805739
37,045,Cleveland,North Carolina,35.291366,-81.515786
37,047,Columbus,North Carolina,34.280555,-78.706901
37,049,Craven,North Carolina,35.069158,-77.04141
37,051,Cumberland,North Carolina,35.054571,-78.937283
37,053,Currituck,North Carolina,36.403222,-76.016801
37,055,Dare,North Carolina,35.920369,-75.676005
37,057,Davidson,North Carolina,35.857903,-80.200515
37,059,Davie,North Carolina,35.931411,-80.52037
37,061,Duplin,North Carolina,34.92845,-77.940295
37,063,Durham,North Carolina,35.986154,-78.901717
37,065,Edgecombe,North Carolina,35.902358,-77.656133
37,067,Forsyth,North Carolina,36.104617,-80.258522
37,069,Franklin,North Carolina,36.044193,-78.354026
37,071,Gaston,North Carolina,35.273689,-81.150823
37,073,Gates,North Carolina,36.464578,-76.706981
37,075,Graham,North Carolina,35.332126,-83.787137
37,077,Granville,North Carolina,36.216579,-78.649713
37,079,Greene,North Carolina,35.466704,-77.665166
37,081,Guilford,North Carolina,36.066734,-79.847354
37,083,Halifax,North Carolina,36.36143,-77.67408
37,085,Harnett,North Carolina,35.354081,-78.867419
37,087,Haywood,North Carolina,35.518934,-82.943122
37,089,Henderson,North Carolina,35.341636,-82.471646
37,091,Hertford,North Carolina,36.352235,-77.011325
37,093,Hoke,North Carolina,34.992582,-79.170107
37,095,Hyde,North Carolina,35.430458,-76.205134
37,097,Iredell,North Carolina,35.694772,-80.866837
37,099,Jackson,North Carolina,35.332904,-83.199035
37,101,Johnston,North Carolina,35.570579,-78.419098
37,103,Jones,North Carolina,35.030718,-77.354076
37,105,Lee,North Carolina,35.453843,-79.173582
37,107,Lenoir,North Carolina,35.260621,-77.633969
37,109,Lincoln,North Carolina,35.485544,-81.162521
37,111,McDowell,North Carolina,35.667381,-82.019915
37,113,Macon,North Carolina,35.156852,-83.377321
37,115,Madison,North Carolina,35.839031,-82.636142
37,117,Martin,North Carolina,35.830325,-77.097262
37,119,Mecklenburg,North Carolina,35.225341,-80.819873
37,121,Mitchell,North Carolina,35.960065,-82.113979
37,123,Montgomery,North Carolina,35.340612,-79.892912
37,125,Moore,North Carolina,35.23777,-79.439212
37,127,Nash,North Carolina,35.945971,-77.925858
37,129,New Hanover,North Carolina,34.210212,-77.878389
37,131,Northampton,North Carolina,36.44074,-77.450044
37,133,Onslow,North Carolina,34.734255,-77.405266
37,135,Orange,North Carolina,35.980115,-79.082329
37,137,Pamlico,North Carolina,35.102112,-76.782234
37,139,Pasquotank,North Carolina,36.294076,-76.247331
37,141,Pender,North Carolina,34.453784,-77.806662
37,143,Perquimans,North Carolina,36.180608,-76.422879
37,145,Person,North Carolina,36.37201,-78.97044
37,147,Pitt,North Carolina,35.576487,-77.383372
37,149,Polk,North Carolina,35.258428,-82.17688
37,151,Randolph,North Carolina,35.766153,-79.829145
37,153,Richmond,North Carolina,34.942668,-79.735374
37,155,Robeson,North Carolina,34.677173,-79.091794
37,157,Rockingham,North Carolina,36.40032,-79.773426
37,159,Rowan,North Carolina,35.620923,-80.522841
37,161,Rutherford,North Carolina,35.350767,-81.897864
37,163,Sampson,North Carolina,35.036714,-78.397561
37,165,Scotland,North Carolina,34.785743,-79.473966
37,167,Stanly,North Carolina,35.320568,-80.251909
37,169,Stokes,North Carolina,36.349476,-80.275236
37,171,Surry,North Carolina,36.431129,-80.657197
37,173,Swain,North Carolina,35.437811,-83.411997
37,175,Transylvania,North Carolina,35.210116,-82.743077
37,177,Tyrrell,North Carolina,35.895302,-76.242529
37,179,Union,North Carolina,35.01249,-80.631967
37,181,Vance,North Carolina,36.332774,-78.402975
37,183,Wake,North Carolina,35.795346,-78.679962
37,185,Warren,North Carolina,36.4113,-78.134476
37,187,Washington,North Carolina,35.863224,-76.651708
37,189,Watauga,North Carolina,36.218213,-81.686035
37,191,Wayne,North Carolina,35.372889,-77.986675
37,193,Wilkes,North Carolina,36.191877,-81.133714
37,195,Wilson,North Carolina,35.727699,-77.93379
37,197,Yadkin,North Carolina,36.164018,-80.673979
37,199,Yancey,North Carolina,35.910934,-82.294631
38,001,Adams,North Dakota,46.035876,-102.621818
38,003,Barnes,North Dakota,46.926891,-98.030382
38,005,Benson,North Dakota,48.022233,-99.148961
38,007,Billings,North Dakota,47.00341,-103.306329
38,009,Bottineau,North Dakota,48.818996,-100.635057
38,011,Bowman,North Dakota,46.17101,-103.389737
38,013,Burke,North Dakota,48.760535,-102.539257
38,015,Burleigh,North Dakota,46.823125,-100.761269
38,017,Cass,North Dakota,46.853248,-96.866085
38,019,Cavalier,North Dakota,48.756287,-98.408736
38,021,Dickey,North Dakota,46.090319,-98.316828
38,023,Divide,North Dakota,48.873168,-103.340573
38,025,Dunn,North Dakota,47.337232,-102.638185
38,027,Eddy,North Dakota,47.705809,-99.056923
38,029,Emmons,North Dakota,46.26697,-100.221494
38,031,Foster,North Dakota,47.460553,-99.032312
38,033,Golden Valley,North Dakota,46.891037,-103.959283
38,035,Grand Forks,North Dakota,47.904107,-97.114067
38,037,Grant,North Dakota,46.39358,-101.709905
38,039,Griggs,North Dakota,47.45152,-98.184378
38,041,Hettinger,North Dakota,46.452752,-102.563748
38,043,Kidder,North Dakota,46.913782,-99.803211
38,045,LaMoure,North Dakota,46.405038,-98.531088
38,047,Logan,North Dakota,46.497157,-99.553732
38,049,McHenry,North Dakota,48.179669,-100.700743
38,051,McIntosh,North Dakota,46.146072,-99.492968
38,053,McKenzie,North Dakota,47.815379,-103.249949
38,055,McLean,North Dakota,47.524037,-101.227016
38,057,Mercer,North Dakota,47.300979,-101.712049
38,059,Morton,North Dakota,46.82084,-100.987436
38,061,Mountrail,North Dakota,48.134813,-102.385064
38,063,Nelson,North Dakota,47.914125,-98.211495
38,065,Oliver,North Dakota,47.120347,-101.30705
38,067,Pembina,North Dakota,48.786353,-97.583136
38,069,Pierce,North Dakota,48.327982,-99.985438
38,071,Ramsey,North Dakota,48.129972,-98.834617
38,073,Ransom,North Dakota,46.473332,-97.654107
38,075,Renville,North Dakota,48.71223,-101.513019
38,077,Richland,North Dakota,46.265439,-96.76508
38,079,Rolette,North Dakota,48.837585,-99.815657
38,081,Sargent,North Dakota,46.166223,-97.587859
38,083,Sheridan,North Dakota,47.581765,-100.333635
38,085,Sioux,North Dakota,46.166774,-100.727458
38,087,Slope,North Dakota,46.418394,-103.416249
38,089,Stark,North Dakota,46.883324,-102.784958
38,091,Steele,North Dakota,47.459852,-97.75048
38,093,Stutsman,North Dakota,46.917429,-98.73948
38,095,Towner,North Dakota,48.575593,-99.232995
38,097,Traill,North Dakota,47.489414,-97.221419
38,099,Walsh,North Dakota,48.392384,-97.55615
38,101,Ward,North Dakota,48.251003,-101.324255
38,103,Wells,North Dakota,47.673531,-99.776162
38,105,Williams,North Dakota,48.198161,-103.581969
39,001,Adams,Ohio,38.851155,-83.519185
39,003,Allen,Ohio,40.757218,-84.123687
39,005,Ashland,Ohio,40.854406,-82.284305
39,007,Ashtabula,Ohio,41.792138,-80.769023
39,009,Athens,Ohio,39.342729,-82.09958
39,011,Auglaize,Ohio,40.543994,-84.27252
