FIPS,2014 RPL_THEME4,2015 RPL_THEME4,2016 RPL_THEME4,2017 RPL_THEME4,2018 RPL_THEME4,2019 RPL_THEME4,2020 RPL_THEME4
13117,0.99,0.96,0.92,1.26,1.59,2.37,3.15
13119,91.31,83.83,76.35,72.57,68.8,54.74,40.67
13121,86.72,84.83,82.94,82.76,82.59,84.77,86.95
13123,39.57,31.4,23.24,25.26,27.28,30.89,34.5
13125,63.2,68.64,74.08,80.18,86.28,91.07,95.86
13127,81.38,80.92,80.45,74.92,69.4,65.6,61.81
13129,53.26,56.26,59.25,67.35,75.45,77.08,78.71
13131,63.93,60.8,57.66,55.0,52.34,58.52,64.7
13133,48.62,47.35,46.07,38.64,31.2,22.65,14.1
13135,18.62,19.11,19.61,21.49,23.37,21.94,20.5
13137,85.42,85.74,86.06,78.85,71.63,69.54,67.44
13139,79.24,73.19,67.14,66.2,65.27,67.34,69.41
13141,97.64,95.14,92.65,92.38,92.1,92.22,92.33
13143,44.35,33.44,22.54,25.56,28.59,23.92,19.26
13145,2.29,3.8,5.32,5.26,5.19,4.47,3.76
13147,39.13,43.66,48.2,43.58,38.97,55.84,72.72
13149,33.24,41.96,50.68,53.69,56.7,48.14,39.59
13151,5.19,5.44,5.7,5.22,4.74,4.84,4.93
13153,27.22,30.42,33.62,36.97,40.31,37.1,33.9
13155,50.53,55.56,60.59,49.54,38.49,43.69,48.89
13157,24.77,23.78,22.8,20.08,17.35,19.46,21.58
13159,16.01,34.32,52.63,43.78,34.93,24.36,13.78
13161,53.84,59.26,64.69,74.06,83.44,80.07,76.7
13163,95.83,90.59,85.35,87.84,90.32,93.03,95.74
13165,67.53,70.5,73.48,63.24,53.01,67.05,81.09
13167,92.04,92.56,93.09,96.2,99.3,99.58,99.87
13169,7.55,7.2,6.84,10.12,13.4,20.62,27.85
13171,51.26,51.24,51.23,44.11,36.99,46.3,55.6
13173,96.15,89.34,82.52,76.24,69.95,76.9,83.86
13175,67.14,68.06,68.99,72.6,76.22,71.58,66.93
13177,19.17,21.11,23.05,27.03,31.01,24.14,17.28
13179,57.24,63.56,69.88,80.92,91.95,86.11,80.27
13181,44.86,48.92,52.98,41.01,29.04,34.35,39.66
13183,56.32,48.92,41.52,33.06,24.61,38.56,52.51
13185,92.36,93.87,95.38,94.68,93.98,93.06,92.14
13187,59.79,55.11,50.43,47.0,43.58,43.83,44.08
13189,82.78,87.22,91.66,90.1,88.54,73.69,58.85
13191,21.97,15.78,9.58,15.22,20.85,27.55,34.25
13193,97.68,98.33,98.98,95.49,92.01,92.09,92.17
13195,24.61,25.22,25.82,23.75,21.68,22.17,22.66
13197,84.94,81.28,77.62,68.5,59.38,53.1,46.82
13199,90.13,88.22,86.31,82.12,77.94,76.76,75.59
13201,86.85,87.94,89.02,88.6,88.19,92.57,96.94
13205,98.79,98.9,99.01,97.46,95.92,95.46,95.0
13207,84.72,86.28,87.84,77.73,67.62,59.68,51.75
13209,87.81,84.1,80.39,82.85,85.32,80.17,75.02
13211,3.09,5.67,8.25,6.82,5.38,15.98,26.58
13213,43.62,46.45,49.28,39.89,30.5,44.31,58.12
13215,88.16,88.06,87.97,86.96,85.96,86.76,87.56
13217,19.04,22.66,26.27,27.1,27.92,22.76,17.6
13219,0.29,0.43,0.57,0.76,0.96,0.82,0.67
13221,11.08,11.0,10.92,15.52,20.12,28.58,37.05
13223,2.1,2.1,2.1,2.02,1.94,1.39,0.83
13225,83.92,89.43,94.94,95.04,95.13,92.79,90.45
13227,15.03,19.8,24.58,28.24,31.9,32.42,32.94
13229,38.62,32.6,26.58,21.09,15.6,12.92,10.25
13231,15.7,14.57,13.44,10.35,7.26,6.29,5.32
13233,60.49,58.23,55.97,50.54,45.11,41.9,38.7
13235,85.86,90.74,95.61,91.31,87.01,93.49,99.97
13237,18.91,25.83,32.76,29.97,27.19,48.14,69.1
13239,53.77,38.06,22.35,41.5,60.65,58.94,57.22
13241,15.47,21.92,28.37,37.29,46.2,36.18,26.16
13243,92.3,91.17,90.04,89.38,88.73,94.08,99.43
13245,93.28,92.69,92.1,92.36,92.61,91.94,91.28
13247,21.27,20.68,20.09,18.18,16.27,23.11,29.95
13249,71.22,67.56,63.9,54.79,45.69,28.87,12.06
13251,65.04,76.66,88.28,88.94,89.59,86.7,83.8
13253,43.65,56.97,70.3,74.1,77.91,82.5,87.08
13255,65.84,69.47,73.1,72.75,72.4,55.46,38.51
13257,81.34,79.38,77.43,77.62,77.81,65.86,53.91
13259,88.38,88.8,89.21,83.4,77.59,84.26,90.93
13261,96.28,97.54,98.79,98.34,97.9,92.07,86.25
13263,71.09,65.0,58.9,66.71,74.53,77.57,80.62
13265,81.47,70.62,59.76,64.55,69.34,51.27,33.2
13267,98.09,97.31,96.53,96.3,96.08,95.76,95.45
13269,91.63,92.4,93.16,91.58,90.0,80.92,71.83
13271,98.63,96.91,95.19,90.96,86.72,92.06,97.39
13273,92.68,87.74,82.81,88.57,94.33,95.84,97.36
13275,73.03,73.97,74.91,77.92,80.93,64.82,48.7
13277,95.96,93.9,91.85,93.73,95.61,92.73,89.85
13279,93.66,94.34,95.03,93.63,92.23,86.62,81.0
13281,53.61,47.82,42.02,39.2,36.39,37.04,37.68
13283,52.79,47.76,42.73,68.37,94.01,85.69,77.37
13285,90.45,85.8,81.15,79.76,78.38,85.18,91.98
13287,97.26,97.26,97.26,96.96,96.66,78.14,59.61
13289,33.08,31.36,29.64,28.61,27.57,36.59,45.61
13291,33.11,29.12,25.12,27.58,30.05,55.67,81.29
13293,86.63,87.12,87.62,82.03,76.44,65.11,53.79
13295,52.59,55.84,59.09,54.49,49.89,45.32,40.74
13297,5.09,5.54,5.99,4.64,3.28,4.92,6.56
13299,99.78,99.03,98.28,94.28,90.29,89.78,89.27
13301,74.12,80.85,87.58,84.88,82.17,79.66,77.15
13303,95.38,96.08,96.78,94.65,92.52,92.88,93.25
13305,82.33,87.28,92.23,94.88,97.52,94.99,92.46
13307,24.45,26.18,27.92,24.82,21.71,14.34,6.97
13309,64.76,77.75,90.74,94.92,99.11,87.1,75.08
13311,42.22,31.96,21.71,15.24,8.76,18.22,27.69
13313,76.41,79.19,81.98,83.88,85.77,85.3,84.82
13315,93.54,83.48,73.42,74.85,76.28,69.79,63.3
13317,54.47,45.54,36.61,30.58,24.55,30.74,36.92
13319,26.3,41.93,57.56,55.38,53.2,53.07,52.93
13321,54.63,46.61,38.59,31.33,24.07,24.05,24.03
15001,50.02,49.0,47.98,51.32,54.66,55.46,56.27
15003,95.99,95.94,95.89,96.2,96.5,96.44,96.37
15005,65.62,63.52,61.41,55.52,49.63,25.07,0.51
15007,40.66,40.2,39.73,39.72,39.7,44.82,49.94
15009,70.77,67.24,63.71,64.96,66.22,64.28,62.35
16001,32.95,29.08,25.21,24.75,24.29,22.65,21.01
16003,8.72,10.46,12.19,11.78,11.37,9.15,6.94
16005,74.72,74.21,73.7,70.62,67.53,73.31,79.09
16007,3.57,5.5,7.42,9.84,12.26,14.61,16.96
16009,61.38,59.18,56.99,56.4,55.81,42.77,29.73
16011,39.13,30.79,22.45,21.03,19.61,20.15,20.69
16013,34.51,30.31,26.11,25.64,25.18,31.08,36.98
16015,3.02,2.77,2.52,3.26,4.01,6.46,8.91
16017,44.54,48.06,51.58,43.35,35.12,40.2,45.29
16019,25.53,31.2,36.87,37.29,37.7,40.94,44.18
16021,38.2,41.42,44.64,35.34,26.04,24.48,22.92
16023,18.4,18.59,18.78,26.22,33.65,30.48,27.31
16025,0.86,5.04,9.23,5.25,1.27,1.56,1.85
16027,45.37,44.56,43.74,42.28,40.82,37.32,33.83
16029,16.94,20.05,23.15,28.46,33.78,33.32,32.85
16031,74.15,70.54,66.92,56.75,46.58,44.68,42.78
16033,64.6,72.35,80.1,66.17,52.24,40.39,28.55
16035,47.34,45.78,44.22,54.16,64.09,70.7,77.31
16037,36.26,35.94,35.63,29.12,22.6,26.34,30.08
16039,49.86,47.72,45.59,41.49,37.38,39.14,40.9
16041,2.1,2.51,2.93,4.38,5.83,9.31,12.79
16043,36.17,38.81,41.45,40.64,39.83,42.18,44.53
16045,11.81,17.79,23.78,24.24,24.71,41.54,58.37
16047,25.28,26.53,27.79,36.83,45.88,50.62,55.35
16049,31.87,46.6,61.32,60.49,59.66,51.47,43.28
16051,7.26,9.18,11.11,14.2,17.29,13.23,9.17
16053,27.51,26.14,24.77,25.32,25.88,18.72,11.55
16055,39.89,35.8,31.71,28.72,25.72,25.22,24.73
16057,82.36,79.78,77.2,79.5,81.79,85.42,89.05
16059,51.8,51.1,50.4,49.1,47.79,56.74,65.69
16061,52.66,52.16,51.67,44.38,37.09,29.68,22.28
16063,23.5,26.06,28.62,28.59,28.56,26.96,25.37
16065,68.39,66.06,63.74,58.61,53.49,52.86,52.23
16067,25.12,24.42,23.72,20.66,17.61,21.3,24.98
16069,52.21,54.92,57.62,64.26,70.9,75.06,79.22
16071,14.71,13.15,11.59,8.88,6.18,3.62,1.05
16073,51.45,50.48,49.51,43.41,37.31,33.74,30.17
16075,11.65,22.08,32.51,32.24,31.96,33.63,35.3
16077,36.52,36.38,36.23,29.12,22.0,19.15,16.3
16079,80.48,80.1,79.72,78.6,77.49,63.6,49.71
16081,13.66,13.37,13.09,13.8,14.52,9.38,4.23
16083,51.07,42.17,33.27,32.65,32.03,28.81,25.59
16085,18.47,18.68,18.88,21.68,24.48,19.64,14.8
16087,62.62,48.93,35.24,39.3,43.36,46.86,50.35
17001,35.94,34.83,33.72,35.77,37.82,47.17,56.52
17003,99.68,99.56,99.43,92.16,84.88,84.06,83.23
17005,83.16,88.03,92.9,92.78,92.65,95.48,98.31
17007,18.18,19.04,19.9,20.96,22.03,15.26,8.5
17009,73.1,76.5,79.91,85.88,91.85,91.64,91.44
17011,10.54,15.97,21.39,17.06,12.73,14.31,15.88
17013,18.56,26.62,34.67,29.22,23.78,16.57,9.36
17015,9.2,13.26,17.32,15.33,13.34,17.85,22.37
17017,54.73,56.74,58.74,55.73,52.72,42.12,31.51
17019,85.23,91.82,98.41,98.88,99.36,99.21,99.05
17021,67.81,52.42,37.03,38.98,40.94,38.4,35.87
17023,12.07,14.0,15.92,12.42,8.91,8.13,7.35
17025,42.82,49.08,55.33,53.22,51.1,47.24,43.38
17027,32.35,32.11,31.87,42.72,53.58,52.14,50.7
17029,65.49,66.08,66.67,71.49,76.31,81.99,87.68
17031,86.69,87.06,87.42,87.5,87.58,87.6,87.62
17033,33.4,31.12,28.84,33.75,38.65,56.76,74.86
17035,30.09,27.62,25.15,18.05,10.95,8.5,6.05
17037,85.61,82.64,79.66,74.07,68.48,68.01,67.54
17039,12.35,11.02,9.68,11.43,13.18,9.31,5.44
17041,38.43,37.48,36.52,45.5,54.47,57.78,61.08
17043,29.89,29.94,29.99,30.39,30.79,30.34,29.89
17045,24.64,24.78,24.93,25.71,26.49,33.55,40.61
17047,6.53,7.72,8.91,13.84,18.78,17.11,15.44
17049,12.03,16.54,21.04,30.18,39.32,52.79,66.26
17051,60.71,62.59,64.47,55.35,46.23,48.36,50.48
17053,31.17,26.56,21.94,18.9,15.85,22.31,28.77
17055,37.34,35.58,33.81,37.17,40.53,44.16,47.8
17057,41.64,42.55,43.46,47.36,51.26,38.04,24.82
17059,9.65,6.83,4.01,10.04,16.08,20.18,24.28
17061,9.36,12.38,15.41,13.82,12.23,8.73,5.22
17063,12.83,9.99,7.16,6.59,6.02,6.27,6.52
17065,18.27,16.14,14.01,12.58,11.14,19.66,28.17
17067,8.28,8.02,7.77,8.63,9.49,10.44,11.39
17069,32.09,31.7,31.3,38.42,45.53,44.08,42.62
17071,1.43,1.52,1.62,1.75,1.88,2.3,2.71
17073,14.07,10.82,7.58,10.24,12.89,12.94,12.99
17075,24.16,20.36,16.56,16.11,15.66,14.56,13.46
17077,97.2,93.32,89.43,91.54,93.66,94.4,95.13
17079,2.48,2.26,2.04,9.17,16.3,21.38,26.45
17081,94.56,95.45,96.34,94.57,92.8,91.55,90.29
17083,22.99,21.19,19.39,22.89,26.39,18.54,10.69
17085,3.79,4.14,4.49,4.38,4.27,8.12,11.97
17087,60.04,60.12,60.2,58.91,57.62,52.05,46.47
17089,35.12,34.62,34.13,31.86,29.58,29.24,28.9
17091,65.01,67.33,69.66,72.81,75.96,78.13,80.3
17093,3.95,4.25,4.55,4.66,4.78,3.86,2.93
17095,74.37,76.36,78.35,80.64,82.94,82.99,83.04
17097,51.99,51.1,50.21,51.93,53.65,55.54,57.42
17099,31.61,31.76,31.9,34.66,37.41,38.46,39.5
17101,80.87,83.29,85.71,86.74,87.77,79.56,71.36
17103,35.4,44.66,53.93,53.3,52.66,61.17,69.67
17105,37.06,46.77,56.48,61.86,67.24,61.12,55.0
17107,48.77,46.74,44.7,43.49,42.28,43.84,45.39
17109,83.03,87.95,92.87,91.2,89.53,85.63,81.73
17111,3.47,3.73,3.98,4.03,4.08,5.05,6.02
17113,71.98,69.08,66.19,65.06,63.93,63.79,63.65
17115,70.26,70.13,70.01,67.13,64.25,64.59,64.93
17117,27.03,25.23,23.43,19.16,14.9,14.31,13.72
17119,21.94,24.47,27.0,32.12,37.25,32.12,26.99
17121,76.98,76.03,75.07,70.12,65.17,58.96,52.74
17123,2.23,3.17,4.11,3.42,2.74,6.98,11.23
17125,24.86,19.13,13.4,11.94,10.47,8.12,5.76
17127,66.6,72.81,79.02,79.83,80.64,79.32,78.01
17129,27.7,20.95,14.2,9.7,5.19,4.09,2.99
17131,5.89,6.72,7.55,9.65,11.75,10.04,8.34
17133,0.76,0.9,1.05,1.13,1.21,0.98,0.76
17135,51.74,52.28,52.82,54.86,56.89,57.29,57.7
17137,66.19,68.31,70.42,72.0,73.58,73.38,73.17
17139,72.05,71.35,70.65,72.1,73.54,74.55,75.56
17141,12.7,14.94,17.19,18.27,19.36,27.79,36.22
17143,73.07,71.92,70.77,67.6,64.44,69.4,74.35
17145,78.06,69.29,60.52,69.53,78.54,81.8,85.07
17147,0.16,0.24,0.32,0.37,0.41,0.64,0.86
17149,30.53,25.32,20.12,22.87,25.63,26.12,26.61
17151,38.33,44.14,49.95,40.17,30.4,39.14,47.87
17153,76.41,57.0,37.6,35.48,33.37,35.36,37.36
17155,0.1,0.12,0.13,0.26,0.38,0.94,1.5
17157,36.68,36.2,35.72,46.04,56.35,60.07,63.78
17159,64.06,59.44,54.82,44.68,34.54,39.48,44.43
17161,77.36,78.86,80.36,79.26,78.16,75.79,73.42
17163,51.16,53.01,54.86,49.92,44.99,46.18,47.36
17165,75.84,75.58,75.33,77.33,79.34,79.16,78.99
17167,53.39,55.64,57.88,60.74,63.61,63.0,62.38
17169,31.96,25.77,19.58,21.08,22.57,34.1,45.64
17171,6.3,6.97,7.64,7.71,7.77,4.9,2.04
17173,10.32,10.54,10.76,11.03,11.3,18.19,25.08
17175,3.88,2.83,1.78,1.59,1.4,1.4,1.4
17177,36.23,37.95,39.67,41.34,43.01,44.98,46.94
17179,16.21,18.07,19.93,23.05,26.17,26.44,26.7
17181,58.33,63.17,68.0,72.04,76.09,76.65,77.21
17183,65.65,68.99,72.33,74.1,75.87,73.39,70.91
17185,29.35,36.0,42.66,37.38,32.09,39.86,47.64
17187,71.76,68.64,65.52,66.54,67.56,68.18,68.81
17189,11.3,12.26,13.21,15.18,17.16,13.08,9.01
17191,25.57,29.74,33.91,43.25,52.59,56.36,60.12
17193,40.08,45.08,50.08,54.12,58.17,53.45,48.73
17195,32.12,34.26,36.39,30.39,24.39,22.64,20.88
17197,16.46,16.3,16.14,15.39,14.65,14.81,14.96
17199,46.16,44.25,42.34,44.88,47.41,44.44,41.47
17201,49.98,50.08,50.18,52.79,55.4,55.12,54.84
17203,15.12,12.74,10.35,9.86,9.36,8.72,8.08
18001,79.18,80.18,81.18,81.26,81.34,80.58,79.82
18003,49.28,49.41,49.54,44.16,38.78,36.38,33.99
18005,37.6,38.25,38.9,39.99,41.07,40.54,40.01
18007,8.31,5.95,3.6,4.5,5.41,10.84,16.26
18009,20.95,31.0,41.04,34.49,27.95,30.35,32.75
18011,13.15,12.79,12.42,12.42,12.42,9.33,6.24
18013,0.48,2.38,4.27,7.36,10.44,15.32,20.21
18015,8.18,7.82,7.45,6.22,5.0,5.26,5.51
18017,67.21,64.78,62.34,56.61,50.88,44.1,37.33
18019,33.37,32.97,32.57,28.99,25.41,26.96,28.52
18021,23.69,30.55,37.41,31.09,24.77,29.06,33.35
18023,38.52,36.94,35.37,40.34,45.3,44.14,42.97
18025,14.42,16.12,17.83,22.42,27.0,27.36,27.72
18027,69.53,74.83,80.13,82.99,85.86,88.84,91.82
18029,8.79,9.2,9.61,10.94,12.26,10.22,8.18
18031,20.34,19.21,18.08,17.57,17.06,15.78,14.51
18033,19.01,19.15,19.29,19.5,19.71,18.88,18.05
18035,71.03,67.12,63.2,66.66,70.11,74.22,78.33
18037,29.61,33.48,37.34,33.9,30.47,27.14,23.81
18039,79.4,81.9,84.4,82.03,79.66,80.96,82.27
18041,48.49,50.14,51.8,55.32,58.83,52.17,45.51
18043,34.19,29.35,24.51,22.5,20.5,21.07,21.64
18045,7.45,6.14,4.84,6.51,8.18,7.05,5.92
18047,17.86,13.08,8.31,9.1,9.9,20.07,30.24
18049,34.29,25.2,16.11,17.72,19.33,17.1,14.86
18051,45.91,49.02,52.12,59.4,66.67,66.0,65.34
18053,79.88,77.51,75.14,70.93,66.73,73.11,79.5
18055,55.27,55.4,55.52,49.65,43.78,41.84,39.91
18057,1.94,2.21,2.48,2.99,3.5,3.47,3.44
18059,0.64,1.0,1.37,2.04,2.71,2.39,2.07
18061,17.99,14.96,11.94,12.75,13.56,18.59,23.62
18063,11.17,9.2,7.23,7.62,8.02,10.26,12.51
18065,44.95,38.06,31.17,32.87,34.57,36.18,37.78
18067,28.81,28.12,27.44,26.26,25.09,26.55,28.01
18069,36.45,30.74,25.02,25.07,25.12,21.74,18.36
18071,42.15,42.22,42.28,39.75,37.22,46.58,55.95
18073,14.87,17.35,19.83,21.12,22.41,16.71,11.01
18075,31.23,37.9,44.57,54.02,63.48,55.12,46.75
18077,81.15,81.69,82.23,69.34,56.45,65.7,74.95
18079,38.24,37.34,36.45,36.9,37.34,27.98,18.62
18081,32.19,28.78,25.37,22.14,18.91,15.32,11.74
18083,81.41,74.58,67.75,72.06,76.38,81.14,85.9
18085,49.44,55.57,61.7,61.86,62.02,61.7,61.39
18087,54.89,52.14,49.38,46.69,44.0,43.42,42.84
18089,52.09,52.31,52.53,51.46,50.4,48.16,45.93
18091,78.64,82.51,86.37,88.44,90.51,84.54,78.58
18093,37.38,31.72,26.07,22.62,19.17,26.24,33.32
18095,68.16,64.0,59.85,59.31,58.77,56.42,54.07
18097,73.19,72.62,72.05,70.22,68.39,65.27,62.16
18099,66.09,67.12,68.16,68.51,68.86,63.16,57.45
18101,19.87,18.55,17.22,19.5,21.78,30.2,38.61
18103,44.32,44.35,44.38,49.08,53.77,46.41,39.05
18105,80.01,79.93,79.85,84.53,89.21,87.57,85.93
18107,49.35,39.64,29.93,36.14,42.34,38.76,35.17
18109,6.08,10.73,15.38,18.44,21.49,18.24,14.99
18111,2.42,2.69,2.96,3.58,4.2,4.63,5.06
18113,62.5,57.98,53.45,48.58,43.71,57.98,72.25
18115,29.54,19.5,9.46,10.76,12.07,23.77,35.46
18117,77.33,76.42,75.52,72.96,70.39,57.63,44.88
18119,38.55,33.25,27.95,26.08,24.2,22.68,21.16
18121,56.42,60.2,63.99,75.48,86.98,92.38,97.77
18123,61.29,54.78,48.26,50.15,52.05,72.32,92.58
18125,18.94,12.82,6.69,11.35,16.01,17.9,19.8
18127,30.5,31.39,32.28,27.51,22.73,26.42,30.11
18129,6.37,6.28,6.18,5.11,4.04,4.72,5.41
18131,12.77,11.43,10.09,9.32,8.56,16.02,23.49
18133,52.28,52.54,52.79,62.33,71.86,71.46,71.07
18135,28.88,19.78,10.67,10.67,10.67,14.72,18.78
18137,36.64,42.61,48.58,58.98,69.37,67.5,65.63
18139,11.52,10.32,9.11,8.55,7.99,12.94,17.89
18141,61.92,65.61,69.31,70.44,71.57,71.59,71.61
18143,31.68,24.74,17.8,28.37,38.94,58.79,78.64
18145,43.27,39.05,34.83,27.06,19.29,30.86,42.43
18147,20.66,18.58,16.49,13.61,10.73,11.0,11.27
18149,9.84,9.43,9.01,9.36,9.71,10.88,12.06
18151,32.95,37.46,41.96,44.33,46.7,40.92,35.14
18153,85.55,90.53,95.51,94.54,93.57,93.65,93.73
18155,37.28,40.61,43.94,44.67,45.4,51.39,57.38
18157,86.47,85.23,83.99,84.12,84.24,84.46,84.69
18159,6.11,6.93,7.74,6.13,4.52,2.82,1.11
18161,6.91,9.58,12.26,15.48,18.69,18.4,18.11
18163,83.32,80.99,78.67,74.82,70.96,66.58,62.19
18165,30.12,24.28,18.43,33.3,48.17,41.1,34.02
18167,82.55,84.08,85.61,84.91,84.21,87.58,90.96
18169,56.89,42.72,28.56,32.0,35.43,35.48,35.52
18171,3.06,3.04,3.02,2.53,2.04,1.71,1.37
18173,5.79,10.12,14.45,15.25,16.05,11.48,6.91
18175,36.07,31.36,26.65,25.76,24.86,21.99,19.13
18177,75.71,77.67,79.62,74.39,69.15,62.28,55.41
18179,26.87,21.11,15.35,16.44,17.54,15.12,12.7
18181,13.85,12.2,10.54,8.71,6.88,9.44,12.0
18183,6.62,8.9,11.17,7.08,2.99,4.33,5.67
19001,7.13,6.27,5.41,5.48,5.54,4.9,4.26
19003,5.95,6.44,6.94,7.72,8.5,7.88,7.26
19005,40.05,44.27,48.49,50.91,53.33,44.8,36.28
19007,36.58,42.2,47.82,48.52,49.22,43.61,38.0
19009,1.02,1.36,1.69,1.64,1.59,2.82,4.04
19011,2.55,3.56,4.58,3.88,3.18,2.48,1.78
19013,68.77,67.62,66.48,66.55,66.63,72.78,78.93
19015,52.12,51.8,51.48,43.73,35.98,34.62,33.26
19017,16.87,15.98,15.09,15.93,16.78,18.46,20.15
19019,14.29,12.81,11.33,12.05,12.77,13.34,13.91
19021,79.08,77.73,76.38,73.45,70.52,73.34,76.16
19023,5.44,5.28,5.13,4.42,3.72,3.64,3.56
19025,16.91,21.9,26.9,28.98,31.07,31.45,31.83
19027,16.14,14.92,13.69,12.75,11.81,15.69,19.57
19029,34.13,31.41,28.69,23.34,17.99,20.86,23.74
19031,4.58,3.61,2.64,3.04,3.44,3.38,3.31
19033,38.14,41.62,45.11,44.82,44.54,46.5,48.47
19035,26.62,30.0,33.37,32.06,30.75,35.41,40.07
19037,8.25,8.12,7.99,6.62,5.25,4.79,4.33
19039,41.42,48.86,56.29,56.96,57.62,72.74,87.87
19041,39.61,41.17,42.73,43.16,43.58,34.26,24.95
19043,27.09,29.96,32.82,35.82,38.81,43.72,48.63
19045,23.05,25.72,28.4,30.3,32.19,32.84,33.48
19047,49.32,53.36,57.4,71.61,85.83,84.96,84.09
19049,7.7,10.87,14.04,15.0,15.95,16.5,17.06
19051,61.1,57.85,54.6,56.89,59.18,59.26,59.33
19053,89.27,92.17,95.07,95.24,95.42,88.43,81.44
19055,3.53,3.94,4.36,7.16,9.96,7.44,4.93
19057,40.15,40.02,39.89,39.76,39.64,43.48,47.33
19059,19.45,27.48,35.5,30.9,26.3,23.0,19.7
19061,48.77,46.54,44.32,48.92,53.52,51.24,48.95
19063,21.36,31.04,40.72,47.23,53.74,55.1,56.46
19065,16.33,17.78,19.23,20.39,21.55,22.64,23.74
19067,38.62,34.47,30.31,31.18,32.06,27.62,23.17
19069,7.13,6.19,5.25,3.88,2.52,2.39,2.26
19071,5.92,7.06,8.21,8.21,8.21,5.25,2.29
19073,5.25,6.48,7.7,11.1,14.49,20.2,25.91
19075,1.15,1.3,1.46,1.03,0.6,1.2,1.81
19077,4.65,7.02,9.39,7.48,5.57,5.95,6.33
19079,12.16,12.26,12.35,12.78,13.21,10.44,7.67
19081,4.39,5.68,6.97,9.3,11.62,12.4,13.18
19083,21.78,21.96,22.13,25.53,28.94,35.11,41.28
19085,8.95,10.88,12.8,13.15,13.5,12.84,12.19
19087,30.21,39.17,48.14,36.71,25.28,22.33,19.38
19089,19.58,18.1,16.62,18.64,20.66,15.9,11.14
19091,2.96,2.84,2.71,5.48,8.25,7.12,5.98
19093,13.91,13.92,13.94,15.22,16.49,17.12,17.76
19095,7.74,8.54,9.33,11.4,13.47,11.84,10.22
19097,17.22,18.29,19.36,17.88,16.4,13.8,11.2
19099,55.62,54.49,53.36,54.82,56.29,50.87,45.45
19101,49.89,53.79,57.69,63.29,68.9,67.48,66.07
19103,88.12,86.88,85.64,85.78,85.93,86.38,86.82
19105,30.66,33.42,36.17,43.25,50.33,47.1,43.86
19107,7.32,8.74,10.16,5.64,1.11,1.1,1.08
19109,2.32,3.39,4.46,7.07,9.68,19.58,29.47
19111,42.41,44.32,46.23,50.96,55.68,49.83,43.98
19113,42.25,40.54,38.84,39.11,39.38,40.96,42.55
19115,35.66,32.35,29.04,31.71,34.38,32.64,30.9
19117,65.11,58.1,51.1,37.95,24.8,31.63,38.45
19119,7.64,5.58,3.53,3.76,3.98,5.94,7.89
19121,8.05,6.9,5.76,4.12,2.48,4.3,6.11
19123,38.84,40.13,41.42,50.66,59.89,49.55,39.21
19125,29.45,35.36,41.26,50.08,58.9,55.52,52.13
19127,69.25,70.04,70.84,72.5,74.15,79.22,84.28
19129,18.27,17.98,17.7,17.79,17.89,19.51,21.13
19131,6.75,5.3,3.85,6.51,9.17,10.12,11.08
19133,23.62,23.26,22.89,21.46,20.03,18.7,17.38
19135,58.71,54.34,49.98,35.78,21.59,45.64,69.7
19137,27.32,28.25,29.19,29.18,29.16,17.67,6.17
19139,33.27,31.84,30.4,33.41,36.42,47.68,58.94
19141,33.94,33.32,32.7,43.12,53.55,66.13,78.71
19143,20.73,21.48,22.22,20.74,19.26,11.81,4.36
19145,47.56,62.89,78.22,60.78,43.33,46.68,50.03
19147,20.76,21.57,22.38,27.82,33.27,27.3,21.32
19149,5.03,6.74,8.44,8.77,9.11,8.94,8.78
19151,5.51,5.26,5.0,6.35,7.7,4.93,2.16
19153,58.74,60.35,61.95,61.76,61.57,63.17,64.77
19155,61.03,57.78,54.54,59.2,63.87,64.38,64.89
19157,41.58,34.13,26.68,31.46,36.23,46.52,56.81
19159,61.57,43.22,24.86,19.53,14.2,20.88,27.56
19161,5.7,4.96,4.23,3.3,2.36,5.72,9.07
19163,33.01,34.11,35.21,35.56,35.91,37.4,38.89
19165,6.65,6.97,7.29,9.39,11.49,10.95,10.41
19167,43.11,44.81,46.51,47.86,49.22,40.33,31.44
19169,74.66,74.68,74.69,71.46,68.23,70.12,72.02
19171,14.84,18.36,21.87,20.76,19.64,22.28,24.92
19173,25.88,18.94,12.0,13.08,14.17,8.6,3.02
19175,20.31,22.11,23.91,30.8,37.7,45.33,52.96
19177,23.91,18.88,13.85,19.66,25.47,32.52,39.56
19179,73.45,76.2,78.96,78.24,77.52,78.28,79.03
19181,27.92,27.44,26.97,27.68,28.4,32.77,37.14
19183,18.12,18.31,18.5,18.78,19.07,14.8,10.53
19185,26.36,34.21,42.06,48.14,54.22,49.6,44.97
19187,42.69,37.78,32.86,46.48,60.11,66.88,73.65
19189,22.8,18.47,14.14,15.82,17.51,16.46,15.4
19191,16.65,17.0,17.35,17.51,17.67,20.48,23.3
19193,76.63,72.24,67.84,73.47,79.11,76.33,73.55
19195,6.4,4.2,2.01,1.83,1.66,1.69,1.72
19197,18.85,23.2,27.54,26.94,26.33,27.88,29.44
20001,50.75,50.94,51.13,46.32,41.52,41.7,41.88
20003,40.43,31.36,22.29,23.4,24.51,13.68,2.86
20005,66.7,66.62,66.54,74.09,81.63,77.76,73.9
20007,10.25,11.6,12.96,18.3,23.65,35.09,46.53
