FIPS,2014 RPL_THEME3,2015 RPL_THEME3,2016 RPL_THEME3,2017 RPL_THEME3,2018 RPL_THEME3,2019 RPL_THEME3,2020 RPL_THEME3
19191,9.33,8.86,8.4,9.15,9.9,9.49,9.07
19193,81.28,81.44,81.6,81.95,82.3,74.06,65.82
19195,21.24,19.87,18.5,17.58,16.65,15.12,13.59
19197,65.52,66.44,67.37,66.98,66.6,55.0,43.41
20001,21.11,20.6,20.09,16.65,13.21,22.87,32.53
20003,20.53,17.04,13.56,8.62,3.69,9.07,14.45
20005,25.79,25.12,24.45,26.92,29.39,33.66,37.94
20007,29.93,35.14,40.34,38.61,36.87,34.14,31.41
20009,72.4,71.24,70.07,69.9,69.72,61.68,53.63
20011,18.85,19.55,20.25,19.16,18.08,25.82,33.55
20013,44.32,39.1,33.87,32.41,30.95,41.02,51.08
20015,30.56,34.54,38.52,35.1,31.68,34.65,37.62
20017,37.03,33.75,30.47,29.34,28.21,30.05,31.89
20019,44.76,33.58,22.41,23.13,23.85,34.48,45.1
20021,26.46,24.14,21.81,19.37,16.94,28.01,39.08
20023,33.49,33.04,32.6,40.62,48.65,36.0,23.36
20025,58.61,54.94,51.26,47.32,43.39,39.46,35.52
20027,6.59,6.58,6.56,6.14,5.73,11.56,17.38
20029,22.57,22.14,21.71,19.02,16.33,19.18,22.02
20031,12.54,12.42,12.29,11.78,11.27,15.55,19.83
20033,25.69,25.98,26.27,18.86,11.46,16.74,22.02
20035,61.1,64.78,68.45,67.72,66.99,61.6,56.21
20037,52.15,54.3,56.45,54.7,52.94,47.97,43.0
20039,4.93,12.19,19.45,26.2,32.95,20.15,7.35
20041,22.29,22.9,23.5,17.96,12.42,21.72,31.03
20043,22.06,19.15,16.24,14.96,13.69,23.36,33.04
20045,65.9,63.75,61.6,60.22,58.83,58.57,58.31
20047,79.91,79.87,79.82,80.76,81.69,71.48,61.27
20049,54.0,46.66,39.32,26.26,13.21,24.32,35.42
20051,44.41,39.27,34.13,39.59,45.05,39.97,34.88
20053,35.78,39.65,43.52,41.74,39.96,42.28,44.59
20055,97.17,97.22,97.26,97.26,97.26,94.7,92.14
20057,97.61,97.54,97.48,97.62,97.77,95.14,92.52
20059,38.46,34.78,31.1,29.97,28.84,29.42,30.01
20061,79.82,81.82,83.83,83.4,82.97,83.34,83.7
20063,1.53,11.21,20.89,21.08,21.27,18.48,15.69
20065,15.12,19.11,23.11,24.16,25.21,31.28,37.36
20067,95.61,95.24,94.87,94.68,94.49,91.08,87.68
20069,65.3,64.22,63.13,68.54,73.96,63.19,52.42
20071,80.9,79.99,79.08,79.29,79.5,69.82,60.15
20073,13.85,13.65,13.44,13.63,13.82,20.2,26.58
20075,91.34,92.01,92.68,92.76,92.84,86.4,79.95
20077,45.3,48.28,51.26,50.32,49.38,40.96,32.53
20079,68.61,65.18,61.76,60.66,59.57,55.69,51.81
20081,87.65,87.9,88.16,88.34,88.51,80.36,72.22
20083,51.54,36.92,22.29,35.32,48.36,43.62,38.89
20085,45.62,35.29,24.96,31.87,38.78,43.96,49.14
20087,14.23,14.04,13.85,12.21,10.57,14.54,18.52
20089,9.46,10.03,10.6,9.96,9.33,12.51,15.69
20091,66.28,66.64,66.99,67.8,68.61,62.25,55.89
20093,87.01,87.66,88.32,84.52,80.71,76.66,72.6
20095,27.89,25.74,23.59,19.22,14.84,17.65,20.46
20097,15.98,19.28,22.57,27.42,32.28,34.42,36.57
20099,34.0,39.54,45.08,38.98,32.89,39.12,45.35
20101,27.6,19.24,10.89,15.12,19.36,30.74,42.11
20103,57.78,56.78,55.78,53.31,50.84,53.97,57.1
20105,38.78,30.58,22.38,13.55,4.71,11.25,17.79
20107,11.62,10.49,9.36,8.26,7.16,13.1,19.03
20109,44.06,42.8,41.55,39.02,36.49,33.95,31.41
20111,82.49,82.12,81.76,81.96,82.17,74.65,67.12
20113,18.4,17.89,17.38,16.03,14.68,21.62,28.55
20115,18.97,19.16,19.36,15.82,12.29,17.52,22.76
20117,13.56,10.34,7.13,9.12,11.11,11.86,12.6
20119,71.89,72.03,72.17,75.44,78.7,71.04,63.37
20121,18.72,15.65,12.58,12.43,12.29,18.05,23.81
20123,17.61,17.02,16.43,13.3,10.16,9.62,9.07
20125,61.35,61.3,61.25,63.62,66.0,61.2,56.4
20127,21.62,20.8,19.99,28.03,36.07,32.31,28.55
20129,82.65,84.02,85.39,85.26,85.13,76.12,67.12
20131,7.32,6.44,5.57,7.61,9.65,10.15,10.66
20133,43.14,42.63,42.12,39.22,36.33,35.6,34.88
20135,58.52,60.43,62.34,63.53,64.72,51.8,38.89
20137,53.9,53.56,53.23,51.46,49.7,43.26,36.82
20139,13.72,14.2,14.68,14.92,15.15,17.49,19.83
20141,10.76,12.69,14.61,9.66,4.71,9.93,15.15
20143,5.06,5.22,5.38,11.64,17.89,17.06,16.23
20145,66.6,67.32,68.04,55.08,42.12,45.06,47.99
20147,16.43,17.4,18.37,20.64,22.92,20.98,19.03
20149,20.95,33.56,46.16,43.09,40.02,36.99,33.96
20151,46.96,51.69,56.42,59.04,61.67,49.93,38.19
20153,35.82,39.83,43.84,50.33,56.83,45.76,34.69
20155,51.48,53.07,54.66,53.94,53.23,51.04,48.85
20157,3.44,9.55,15.66,11.89,8.12,8.94,9.77
20159,56.29,56.48,56.67,56.19,55.71,53.27,50.83
20161,58.99,61.66,64.34,64.86,65.39,63.12,60.85
20163,9.36,14.34,19.33,12.62,5.92,10.81,15.69
20165,11.3,10.58,9.87,8.71,7.55,16.58,25.62
20167,26.77,27.94,29.1,30.31,31.52,28.3,25.08
20169,67.88,67.3,66.73,67.64,68.55,61.87,55.19
20171,81.38,76.12,70.87,74.37,77.87,67.64,57.42
20173,81.85,81.04,80.23,80.73,81.22,76.16,71.1
20175,99.04,99.04,99.04,99.08,99.11,97.85,96.59
20177,70.96,70.28,69.6,69.76,69.91,67.27,64.64
20179,42.09,41.63,41.17,31.46,21.74,22.25,22.76
20181,44.13,41.6,39.06,34.75,30.44,39.72,49.01
20183,5.48,3.12,0.76,4.03,7.29,10.44,13.59
20185,65.49,68.37,71.25,68.99,66.73,58.01,49.3
20187,92.71,91.85,90.99,88.19,85.39,82.89,80.39
20189,91.47,91.44,91.4,91.99,92.58,85.2,77.82
20191,28.56,26.36,24.16,21.49,18.82,26.85,34.88
20193,31.17,27.03,22.89,29.54,36.2,35.54,34.88
20195,6.24,6.33,6.43,5.81,5.19,3.24,1.3
20197,25.44,29.02,32.6,25.15,17.7,21.12,24.54
20199,32.22,38.73,45.24,48.1,50.97,42.0,33.04
20201,38.3,39.18,40.05,37.71,35.37,26.38,17.38
20203,85.8,88.12,90.45,88.76,87.07,78.75,70.43
20205,31.74,28.5,25.25,21.84,18.43,22.28,26.13
20207,11.05,14.34,17.64,22.83,28.02,25.22,22.41
20209,96.47,96.45,96.43,96.51,96.59,94.44,92.3
21001,14.04,14.44,14.84,15.0,15.15,18.78,22.41
21003,31.04,32.25,33.46,30.31,27.16,17.9,8.63
21005,15.54,11.7,7.86,12.88,17.89,18.46,19.03
21007,10.95,10.66,10.38,9.78,9.17,16.26,23.36
21009,30.5,32.33,34.16,30.29,26.42,29.15,31.89
21011,5.6,7.51,9.42,6.36,3.31,5.71,8.12
21013,24.29,20.42,16.56,14.58,12.61,13.53,14.45
21015,49.16,50.77,52.37,54.27,56.16,48.36,40.55
21017,66.73,66.8,66.86,67.59,68.32,57.09,45.86
21019,12.29,11.95,11.62,11.73,11.84,16.66,21.48
21021,49.95,46.37,42.79,44.78,46.77,46.32,45.86
21023,16.62,10.27,3.92,5.78,7.64,6.11,4.58
21025,13.18,8.63,4.08,2.63,1.18,1.78,2.39
21027,24.26,27.49,30.72,28.89,27.06,21.1,15.15
21029,10.6,12.29,13.98,15.03,16.08,15.62,15.15
21031,36.36,37.2,38.05,40.58,43.11,27.19,11.27
21033,17.0,14.44,11.88,16.58,21.27,25.46,29.66
21035,47.56,44.0,40.43,37.17,33.91,33.94,33.96
21037,25.44,24.58,23.72,23.2,22.67,23.6,24.54
21039,10.03,13.68,17.32,15.58,13.85,16.18,18.52
21041,53.23,48.66,44.09,45.7,47.31,41.94,36.57
21043,5.22,6.52,7.83,6.94,6.05,4.95,3.85
21045,27.44,23.02,18.59,19.08,19.58,15.42,11.27
21047,67.05,62.67,58.29,61.81,65.33,69.38,73.42
21049,34.77,37.87,40.97,43.62,46.26,39.9,33.55
21051,16.84,18.83,20.82,19.04,17.26,22.52,27.78
21053,5.38,3.58,1.78,2.8,3.82,6.44,9.07
21055,12.86,18.64,24.42,23.16,21.9,13.08,4.26
21057,8.6,9.88,11.17,10.5,9.84,16.6,23.36
21059,46.64,48.12,49.6,48.64,47.69,43.7,39.72
21061,32.09,27.48,22.86,18.1,13.34,11.55,9.77
21063,22.83,12.91,2.99,5.32,7.64,7.34,7.03
21065,0.51,0.52,0.54,0.64,0.73,1.21,1.69
21067,80.36,79.97,79.59,79.94,80.29,74.12,67.95
21069,16.94,25.18,33.43,32.9,32.38,18.92,5.47
21071,7.0,5.06,3.12,2.86,2.61,1.96,1.3
21073,63.07,59.63,56.19,59.17,62.15,57.44,52.74
21075,38.87,38.26,37.66,39.34,41.01,54.24,67.47
21077,37.22,42.25,47.28,42.64,38.01,35.98,33.96
21079,21.08,17.8,14.52,13.72,12.93,14.31,15.69
21081,32.66,30.67,28.69,19.63,10.57,14.8,19.03
21083,56.61,58.84,61.06,62.32,63.58,53.14,42.71
21085,19.8,16.32,12.83,11.5,10.16,7.82,5.47
21087,9.39,18.66,27.92,25.86,23.81,18.7,13.59
21089,3.53,3.52,3.5,2.52,1.53,2.69,3.85
21091,26.2,25.7,25.21,26.66,28.11,17.92,7.73
21093,61.7,60.65,59.6,54.78,49.95,55.71,61.46
21095,13.82,9.24,4.65,7.4,10.16,9.62,9.07
21097,32.35,31.17,29.99,20.51,11.02,13.78,16.55
21099,36.26,34.8,33.33,26.7,20.06,23.54,27.02
21101,32.89,33.34,33.78,32.68,31.58,37.84,44.11
21103,29.19,25.56,21.94,20.9,19.87,24.21,28.55
21105,18.02,17.54,17.06,22.17,27.28,35.24,43.19
21107,39.89,33.81,27.73,24.29,20.85,29.1,37.36
21109,0.32,0.23,0.13,0.12,0.1,0.29,0.48
21111,78.41,78.05,77.68,78.85,80.01,76.0,71.99
21113,41.29,47.6,53.9,54.52,55.14,46.1,37.05
21115,0.76,1.36,1.97,7.28,12.58,6.81,1.05
21117,45.21,45.12,45.02,46.16,47.31,42.46,37.62
21119,5.25,4.44,3.63,3.12,2.61,2.15,1.69
21121,3.09,4.08,5.06,4.57,4.08,4.78,5.47
21123,26.87,29.38,31.9,32.9,33.91,31.6,29.28
21125,21.04,15.12,9.2,6.75,4.3,4.88,5.47
21127,7.45,8.93,10.41,15.32,20.22,11.22,2.23
21129,18.75,9.99,1.24,2.33,3.41,6.59,9.77
21131,0.29,0.35,0.41,0.52,0.64,0.97,1.3
21133,1.85,2.08,2.32,3.86,5.41,3.14,0.86
21135,0.35,0.42,0.48,0.49,0.51,0.54,0.57
21137,15.15,11.33,7.51,12.51,17.51,16.33,15.15
21139,11.91,7.6,3.28,2.64,2.01,5.07,8.12
21141,31.9,31.56,31.23,33.61,35.98,36.07,36.16
21143,28.91,27.22,25.53,23.56,21.59,27.46,33.32
21145,46.7,42.76,38.81,39.11,39.41,44.88,50.35
21147,23.97,27.71,31.45,34.83,38.2,36.86,35.52
21149,5.89,3.68,1.46,1.5,1.53,3.06,4.58
21151,29.74,31.3,32.86,31.78,30.69,32.45,34.21
21153,0.45,0.34,0.22,0.14,0.06,0.29,0.51
21155,42.79,40.78,38.78,38.04,37.31,37.88,38.45
21157,2.52,2.56,2.61,2.01,1.4,2.21,3.02
21159,19.1,21.09,23.08,20.39,17.7,21.39,25.08
21161,23.02,32.04,41.07,43.76,46.45,41.3,36.16
21163,27.67,26.23,24.8,22.08,19.36,27.12,34.88
21165,2.07,1.29,0.51,0.34,0.16,3.94,7.73
21167,33.4,35.44,37.47,36.52,35.56,32.78,30.01
21169,5.67,6.37,7.07,10.81,14.55,12.16,9.77
21171,42.02,34.6,27.19,25.53,23.88,21.2,18.52
21173,28.3,30.48,32.66,28.82,24.99,23.1,21.2
21175,31.36,24.58,17.8,13.28,8.76,17.19,25.62
21177,30.72,23.89,17.06,15.57,14.07,19.3,24.54
21179,30.85,30.45,30.05,26.17,22.29,26.74,31.19
21181,11.33,14.74,18.15,18.81,19.48,12.48,5.47
21183,38.55,38.4,38.24,25.24,12.23,12.75,13.27
21185,41.36,35.14,28.91,30.85,32.79,35.49,38.19
21187,3.66,6.67,9.68,12.35,15.03,12.4,9.77
21189,2.87,4.62,6.37,3.44,0.51,11.0,21.48
21191,1.05,1.91,2.77,4.89,7.0,8.39,9.77
21193,4.78,4.82,4.87,3.7,2.52,6.9,11.27
21195,6.94,5.52,4.11,3.41,2.71,2.14,1.56
21197,5.44,5.38,5.32,4.65,3.98,4.94,5.89
21199,17.96,18.88,19.8,18.84,17.89,17.22,16.55
21201,0.1,0.82,1.53,0.92,0.32,0.68,1.05
21203,1.4,1.42,1.43,1.88,2.32,1.94,1.56
21205,15.6,29.24,42.88,37.1,31.33,21.96,12.6
21207,37.09,39.84,42.6,40.46,38.33,27.85,17.38
21209,51.83,52.08,52.34,52.56,52.79,47.13,41.47
21211,73.42,73.91,74.4,74.24,74.08,64.94,55.79
21213,33.24,37.81,42.38,47.94,53.49,49.3,45.1
21215,26.01,15.34,4.68,10.66,16.65,16.44,16.23
21217,16.78,18.26,19.74,19.45,19.17,27.02,34.88
21219,46.13,46.88,47.63,54.0,60.36,51.89,43.41
21221,47.53,33.98,20.44,24.92,29.39,33.66,37.94
21223,27.19,17.99,8.79,19.47,30.15,27.34,24.54
21225,53.2,44.86,36.52,32.29,28.05,39.71,51.37
21227,72.87,73.59,74.31,75.18,76.06,67.04,58.02
21229,50.21,46.02,41.83,44.38,46.93,42.69,38.45
21231,37.54,37.26,36.99,28.55,20.12,19.97,19.83
21233,38.33,39.43,40.53,42.86,45.18,41.12,37.05
21235,4.9,5.33,5.76,6.8,7.83,6.2,4.58
21237,0.16,0.24,0.32,0.32,0.32,0.44,0.57
21239,66.54,65.12,63.71,62.53,61.35,52.03,42.71
22001,59.47,60.16,60.84,62.75,64.66,61.86,59.07
22003,79.53,77.67,75.8,75.9,75.99,71.81,67.63
22005,66.92,64.23,61.54,65.69,69.85,70.38,70.91
22007,65.01,66.19,67.37,67.78,68.19,70.67,73.14
22009,58.99,57.62,56.26,56.64,57.02,65.6,74.19
22011,49.32,51.12,52.91,45.73,38.55,46.39,54.23
22013,41.48,48.46,55.43,55.54,55.65,70.5,85.36
22015,71.35,70.67,69.98,67.43,64.88,68.6,72.31
22017,70.11,69.48,68.86,67.53,66.19,78.26,90.32
22019,57.02,57.61,58.2,59.79,61.38,66.54,71.71
22021,45.88,54.9,63.93,66.24,68.55,62.38,56.21
22023,25.18,29.37,33.56,48.34,63.13,47.27,31.41
22025,48.84,44.47,40.11,39.74,39.38,56.34,73.3
22027,48.62,48.08,47.53,55.0,62.46,76.25,90.04
22029,62.72,56.24,49.76,49.76,49.76,66.0,82.24
22031,67.75,68.34,68.93,63.38,57.82,69.04,80.27
22033,83.19,83.86,84.53,85.9,87.27,88.8,90.32
22035,58.42,56.02,53.61,53.4,53.2,75.23,97.26
22037,42.15,45.18,48.2,54.32,60.43,73.02,85.61
22039,76.73,79.48,82.23,82.39,82.55,77.57,72.6
22041,43.17,43.47,43.78,44.13,44.48,59.03,73.58
22043,69.15,68.29,67.43,67.84,68.26,64.56,60.85
22045,83.25,83.04,82.84,82.76,82.68,81.81,80.94
22047,70.23,60.66,51.1,54.5,57.91,73.3,88.7
22049,53.52,60.11,66.7,64.12,61.54,66.74,71.93
22051,92.49,92.66,92.84,92.9,92.96,89.7,86.44
22053,54.82,46.14,37.47,34.22,30.98,44.34,57.7
22055,80.48,79.35,78.22,78.67,79.11,76.2,73.3
22057,73.73,71.76,69.79,69.47,69.15,64.56,59.96
22059,48.68,50.66,52.63,52.64,52.66,51.68,50.7
22061,79.59,77.01,74.43,73.9,73.38,79.57,85.77
22063,37.06,33.85,30.63,36.79,42.95,41.75,40.55
22065,51.74,53.36,54.98,55.95,56.92,75.94,94.97
22067,52.05,52.7,53.36,50.99,48.62,68.36,88.1
22069,53.55,54.86,56.16,56.34,56.51,71.97,87.43
22071,90.96,90.77,90.58,89.28,87.97,92.06,96.15
22073,58.36,56.69,55.01,54.27,53.52,67.62,81.73
22075,76.15,77.32,78.48,79.94,81.41,78.39,75.37
22077,63.83,66.01,68.19,66.03,63.87,71.45,79.03
22079,72.14,69.82,67.49,68.34,69.18,73.72,78.26
22081,67.02,65.56,64.09,66.4,68.7,75.71,82.72
22083,41.61,42.66,43.71,46.0,48.3,63.54,78.77
22085,48.84,49.98,51.13,49.58,48.04,59.88,71.71
22087,78.76,79.31,79.85,80.28,80.71,79.0,77.28
22089,72.52,70.58,68.64,67.24,65.84,70.1,74.35
22091,65.11,65.4,65.68,57.78,49.89,70.18,90.48
22093,65.17,61.14,57.12,53.02,48.93,68.64,88.35
22095,83.6,81.55,79.5,79.96,80.42,87.8,95.19
22097,68.32,68.77,69.21,71.03,72.84,78.97,85.11
22099,80.26,79.5,78.73,77.64,76.54,75.62,74.7
22101,86.79,85.82,84.85,85.78,86.72,84.96,83.2
22103,59.44,61.59,63.74,66.33,68.93,63.22,57.51
22105,70.2,67.28,64.37,67.19,70.01,73.16,76.32
22107,57.31,61.37,65.43,58.01,50.59,71.02,91.44
22109,72.08,74.19,76.31,76.9,77.49,74.8,72.12
22111,44.32,50.83,57.34,62.67,68.0,68.76,69.51
22113,71.25,71.28,71.31,70.76,70.2,63.76,57.32
22115,61.51,62.58,63.64,60.66,57.69,63.09,68.49
22117,69.44,72.52,75.61,78.35,81.09,77.14,73.2
22119,46.55,45.28,44.0,43.09,42.18,59.73,77.28
22121,71.16,66.42,61.67,58.28,54.89,69.3,83.7
22123,38.2,36.52,34.83,32.66,30.5,43.83,57.16
22125,58.04,56.74,55.43,59.84,64.25,75.28,86.31
22127,51.42,52.43,53.45,48.96,44.48,59.22,73.97
23001,40.02,40.52,41.01,42.2,43.39,37.4,31.41
23003,33.01,31.5,29.99,29.94,29.89,23.22,16.55
23005,50.4,49.64,48.87,48.39,47.91,41.06,34.21
23007,21.17,18.37,15.57,13.85,12.13,9.58,7.03
23009,12.89,11.81,10.73,10.84,10.95,11.38,11.81
23011,18.31,20.0,21.68,20.83,19.99,16.29,12.6
23013,7.64,6.76,5.89,5.96,6.02,7.32,8.63
23015,11.97,10.41,8.85,8.34,7.83,9.25,10.66
23017,8.91,9.5,10.09,9.71,9.33,10.3,11.27
23019,17.77,15.84,13.91,13.88,13.85,16.18,18.52
23021,9.49,7.23,4.97,5.58,6.18,9.88,13.59
23023,17.54,16.46,15.38,19.5,23.62,18.6,13.59
23025,10.25,10.6,10.95,13.37,15.79,10.84,5.89
23027,17.83,19.31,20.79,12.84,4.9,7.34,9.77
23029,36.2,33.62,31.04,32.57,34.1,34.39,34.69
23031,22.45,22.75,23.05,23.78,24.51,21.52,18.52
24001,35.72,37.36,39.0,36.74,34.48,38.14,41.79
24003,72.65,73.33,74.02,74.76,75.49,73.5,71.51
24005,84.43,85.08,85.74,86.12,86.5,84.74,82.97
24009,40.27,42.4,44.54,44.34,44.13,51.22,58.31
24011,76.76,75.07,73.38,72.38,71.38,66.61,61.84
24013,38.11,37.74,37.38,35.84,34.29,35.67,37.05
24015,48.3,46.8,45.3,47.48,49.67,48.34,47.01
24017,77.59,79.97,82.36,82.8,83.25,88.32,93.38
24019,77.97,77.79,77.62,78.11,78.61,77.56,76.51
24021,72.02,72.94,73.86,75.23,76.6,70.86,65.12
24023,5.51,4.97,4.43,5.48,6.53,4.98,3.44
24025,51.54,52.13,52.72,54.17,55.62,58.68,61.74
24027,89.62,90.45,91.28,91.26,91.24,89.3,87.36
24029,65.58,67.24,68.9,68.48,68.07,63.44,58.82
24031,95.13,95.18,95.22,95.38,95.54,93.2,90.87
24033,97.39,97.68,97.96,98.08,98.19,98.65,99.11
24035,48.58,49.01,49.44,51.42,53.39,48.99,44.59
24037,56.67,56.74,56.8,56.99,57.18,60.59,64.0
24039,85.23,84.48,83.73,82.2,80.67,83.7,86.73
24041,65.23,66.34,67.46,67.76,68.07,63.36,58.66
24043,57.82,58.73,59.63,58.82,58.01,57.85,57.7
24045,84.3,85.08,85.86,85.93,85.99,81.49,76.99
24047,47.09,42.79,38.49,42.48,46.48,50.83,55.19
24510,90.16,90.4,90.64,90.54,90.45,93.74,97.04
25001,36.61,38.07,39.54,41.27,43.01,40.03,37.05
25003,50.75,51.43,52.12,53.72,55.33,47.11,38.89
25005,73.58,74.09,74.59,75.7,76.82,65.82,54.81
25007,49.51,56.9,64.28,56.58,48.87,48.54,48.22
25009,84.37,84.96,85.55,86.09,86.63,77.77,68.91
25011,45.72,46.06,46.39,47.47,48.55,40.36,32.18
25013,88.44,88.68,88.92,89.02,89.11,83.1,77.08
25015,50.56,51.7,52.85,55.1,57.34,53.42,49.49
25017,81.69,82.08,82.46,82.94,83.41,75.16,66.9
25019,75.14,76.97,78.8,69.04,59.28,62.28,65.28
25021,76.6,77.22,77.84,78.89,79.94,71.89,63.84
25023,67.91,68.32,68.74,70.34,71.95,63.52,55.09
25025,96.37,96.44,96.5,96.53,96.56,93.22,89.88
25027,76.06,76.4,76.73,77.86,78.99,70.23,61.46
26001,5.13,7.04,8.95,8.54,8.12,7.28,6.43
26003,29.13,31.22,33.3,34.26,35.21,42.11,49.01
26005,48.2,45.22,42.25,42.14,42.02,40.87,39.72
26007,19.61,16.85,14.1,13.02,11.94,9.83,7.73
26009,26.58,24.92,23.27,23.05,22.83,18.21,13.59
26011,27.38,21.44,15.5,15.26,15.03,13.42,11.81
26013,45.65,47.18,48.71,41.92,35.12,50.02,64.93
26015,22.03,21.0,19.96,18.46,16.97,16.33,15.69
26017,25.21,24.84,24.48,25.6,26.71,30.02,33.32
26019,24.74,23.96,23.18,21.08,18.97,18.18,17.38
26021,63.39,64.07,64.76,65.02,65.27,64.24,63.21
26023,51.61,52.37,53.14,52.54,51.93,42.48,33.04
26025,60.97,61.83,62.69,62.65,62.62,61.0,59.39
26027,40.62,39.18,37.73,34.78,31.84,38.6,45.35
26029,15.76,14.37,12.99,15.98,18.97,18.18,17.38
26031,14.42,17.95,21.49,19.96,18.43,23.36,28.29
26033,47.6,47.1,46.61,50.48,54.35,62.31,70.27
26035,16.78,20.26,23.75,24.94,26.14,18.4,10.66
26037,39.8,35.96,32.12,32.8,33.49,34.36,35.23
26039,10.22,12.05,13.88,12.74,11.59,13.37,15.15
26041,15.79,14.76,13.72,12.91,12.1,19.34,26.58
26043,7.07,6.58,6.08,7.99,9.9,9.83,9.77
26045,56.51,57.48,58.45,58.5,58.55,54.85,51.15
26047,23.53,24.56,25.6,23.17,20.73,27.47,34.21
26049,51.13,50.94,50.75,49.86,48.97,57.46,65.95
26051,23.08,21.7,20.31,17.65,15.0,11.18,7.35
26053,18.82,20.24,21.65,22.49,23.34,26.9,30.46
26055,32.54,31.41,30.28,29.56,28.84,25.62,22.41
26057,34.19,35.78,37.38,36.54,35.69,39.9,44.11
26059,18.5,16.6,14.71,18.77,22.83,18.05,13.27
26061,43.74,43.82,43.9,39.99,36.07,30.31,24.54
26063,8.21,10.55,12.89,13.11,13.34,11.55,9.77
26065,77.36,76.61,75.87,75.79,75.71,72.54,69.38
26067,38.14,36.21,34.29,31.74,29.19,33.69,38.19
26069,10.44,10.78,11.11,12.31,13.5,16.26,19.03
26071,23.24,16.58,9.93,8.93,7.93,10.76,13.59
26073,39.54,41.82,44.09,45.6,47.12,46.97,46.82
26075,38.05,39.45,40.85,39.4,37.95,42.76,47.58
26077,58.87,57.86,56.86,57.12,57.37,58.57,59.77
26079,14.52,13.15,11.78,12.2,12.61,14.15,15.69
26081,78.35,78.55,78.76,79.32,79.88,72.34,64.8
26083,2.58,4.54,6.49,4.49,2.48,2.24,2.01
26085,24.2,25.33,26.46,28.06,29.67,37.39,45.1
26087,34.32,35.33,36.33,37.54,38.75,33.26,27.78
26089,41.07,40.37,39.67,39.75,39.83,36.18,32.53
26091,40.5,42.96,45.43,48.48,51.54,47.12,42.71
26093,21.2,20.1,19.01,17.83,16.65,15.9,15.15
26095,34.93,37.54,40.15,40.26,40.37,49.34,58.31
26097,58.1,57.91,57.72,56.4,55.08,59.86,64.64
26099,71.0,71.81,72.62,73.24,73.86,65.68,57.51
26101,25.98,27.12,28.27,28.11,27.95,32.06,36.16
26103,28.05,29.58,31.1,31.93,32.76,28.42,24.09
26105,26.84,27.1,27.35,25.8,24.26,26.02,27.78
26107,34.0,31.77,29.54,22.64,15.73,22.87,30.01
26109,20.82,19.88,18.94,17.53,16.11,18.52,20.94
26111,35.37,33.1,30.82,25.34,19.87,24.38,28.9
26113,20.09,20.53,20.98,21.54,22.09,19.94,17.79
26115,29.19,27.48,25.76,25.16,24.55,26.92,29.28
26117,30.18,29.12,28.05,27.78,27.51,27.9,28.29
26119,2.93,2.99,3.06,3.54,4.01,4.95,5.89
26121,53.93,49.78,45.62,43.71,41.8,51.32,60.85
26123,41.99,40.75,39.51,40.42,41.32,36.75,32.18
26125,74.4,74.5,74.59,75.26,75.93,71.33,66.74
26127,73.73,72.45,71.16,72.32,73.48,63.11,52.74
26129,7.55,9.01,10.47,10.79,11.11,12.35,13.59
26131,15.89,15.93,15.98,15.26,14.55,12.16,9.77
26133,13.63,16.37,19.1,17.3,15.5,14.54,13.59
26135,24.77,25.88,27.0,21.56,16.11,12.59,9.07
26137,17.41,18.72,20.03,14.2,8.37,10.48,12.6
26139,64.34,64.47,64.6,64.64,64.69,57.09,49.49
26141,15.0,16.7,18.4,22.1,25.79,16.57,7.35
26143,9.93,9.7,9.46,11.8,14.14,13.7,13.27
26145,60.01,60.58,61.16,60.91,60.65,65.15,69.64
26147,28.88,27.55,26.23,25.53,24.83,27.06,29.28
26149,51.0,52.43,53.87,56.22,58.58,50.79,43.0
26151,20.6,22.72,24.83,26.48,28.14,22.34,16.55
26153,37.95,37.58,37.22,28.99,20.76,32.44,44.11
26155,10.79,10.28,9.77,9.52,9.26,12.9,16.55
26157,19.74,19.3,18.85,19.28,19.71,20.46,21.2
26159,59.12,62.45,65.78,66.7,67.62,60.76,53.91
26161,71.25,72.98,74.72,74.37,74.02,71.32,68.62
26163,88.48,88.81,89.14,89.66,90.19,89.11,88.03
26165,17.22,16.95,16.68,14.32,11.97,14.88,17.79
27001,12.93,13.56,14.2,13.85,13.5,15.02,16.55
27003,64.63,64.64,64.66,65.64,66.63,60.72,54.81
27005,38.43,36.47,34.51,33.04,31.58,37.84,44.11
27007,38.4,37.32,36.23,38.19,40.15,53.11,66.07
27009,22.29,23.21,24.13,28.3,32.47,33.99,35.52
27011,8.02,10.41,12.8,14.35,15.89,9.67,3.44
27013,34.13,37.44,40.75,41.61,42.47,41.1,39.72
27015,28.43,31.04,33.65,30.2,26.74,23.28,19.83
27017,28.81,28.94,29.07,25.3,21.52,29.57,37.62
27019,46.45,44.57,42.69,38.84,34.99,36.02,37.05
27021,26.71,27.44,28.18,27.96,27.73,40.98,54.23
27023,58.26,58.92,59.57,60.32,61.06,51.42,41.79
27025,24.36,20.65,16.94,13.9,10.86,16.17,21.48
27027,35.34,38.03,40.72,40.67,40.62,41.36,42.11
27029,33.56,38.42,43.27,42.18,41.1,43.72,46.34
27031,27.98,28.62,29.26,26.84,24.42,35.08,45.74
27033,54.35,56.41,58.48,60.5,62.53,53.56,44.59
27035,9.65,9.15,8.66,7.71,6.75,9.28,11.81
