FIPS,2014 RPL_THEME2,2015 RPL_THEME2,2016 RPL_THEME2,2017 RPL_THEME2,2018 RPL_THEME2,2019 RPL_THEME2,2020 RPL_THEME2
20009,78.48,73.18,67.88,76.42,84.97,87.47,89.97
20011,95.13,93.92,92.71,94.76,96.82,76.62,56.43
20013,90.64,85.61,80.58,81.6,82.62,65.11,47.61
20015,39.48,34.15,28.81,26.41,24.01,24.67,25.33
20017,44.76,48.36,51.96,64.47,76.98,58.19,39.4
20019,70.07,76.79,83.51,86.95,90.39,75.56,60.73
20021,67.18,64.07,60.97,72.16,83.35,78.93,74.51
20023,49.51,67.92,86.34,72.2,58.07,70.21,82.34
20025,78.76,87.46,96.15,93.73,91.31,90.96,90.61
20027,62.62,64.77,66.92,66.65,66.38,76.4,86.41
20029,70.58,70.06,69.53,78.64,87.74,72.48,57.22
20031,41.64,43.0,44.35,61.98,79.62,63.73,47.84
20033,64.28,56.38,48.49,50.42,52.34,42.75,33.16
20035,67.78,75.22,82.65,85.43,88.22,87.0,85.77
20037,27.76,26.23,24.71,26.97,29.23,40.24,51.24
20039,56.54,53.93,51.32,46.88,42.44,51.56,60.69
20041,81.18,77.32,73.45,73.9,74.34,49.63,24.92
20043,22.83,18.58,14.33,14.37,14.42,8.23,2.04
20045,0.73,0.76,0.8,0.68,0.57,0.65,0.73
20047,31.2,37.06,42.92,41.58,40.24,45.76,51.27
20049,53.42,56.19,58.96,66.34,73.73,59.5,45.26
20051,2.55,3.04,3.53,3.78,4.04,4.7,5.35
20053,20.53,20.16,19.8,23.74,27.67,17.1,6.52
20055,40.08,45.14,50.21,51.76,53.3,64.78,76.26
20057,49.35,48.67,47.98,46.44,44.89,52.09,59.29
20059,50.72,42.12,33.52,30.63,27.73,28.51,29.28
20061,36.26,35.89,35.53,42.15,48.77,64.58,80.39
20063,39.86,37.36,34.86,39.56,44.25,41.15,38.06
20065,58.64,54.18,49.73,53.32,56.92,69.73,82.53
20067,42.88,26.01,9.14,7.93,6.72,18.78,30.84
20069,20.44,20.04,19.64,16.11,12.58,27.17,41.76
20071,17.48,37.3,57.12,72.5,87.87,93.82,99.78
20073,80.93,78.57,76.22,79.48,82.74,78.46,74.19
20075,20.18,13.3,6.43,8.98,11.52,27.29,43.06
20077,60.17,63.29,66.41,70.23,74.05,86.31,98.57
20079,39.26,46.06,52.85,55.47,58.1,69.28,80.46
20081,10.54,12.72,14.9,12.37,9.84,17.72,25.59
20083,75.84,55.62,35.4,26.01,16.62,19.94,23.27
20085,65.01,70.56,76.12,82.36,88.6,83.62,78.64
20087,23.65,35.99,48.33,47.14,45.94,26.78,7.61
20089,18.75,23.88,29.0,33.46,37.92,27.11,16.3
20091,10.47,11.12,11.78,11.18,10.57,19.42,28.26
20093,46.58,46.68,46.77,36.28,25.79,38.65,51.5
20095,69.56,57.41,45.27,43.84,42.41,27.48,12.54
20097,54.89,37.86,20.82,25.85,30.88,34.16,37.43
20099,85.93,89.35,92.77,93.0,93.22,87.38,81.54
20101,53.65,59.32,64.98,58.76,52.53,48.6,44.68
20103,31.68,33.86,36.04,39.3,42.57,32.07,21.58
20105,35.5,54.76,74.02,67.48,60.94,47.53,34.12
20107,82.94,88.38,93.82,95.58,97.33,67.47,37.62
20109,59.76,50.13,40.5,44.13,47.76,64.47,81.19
20111,19.74,26.48,33.21,26.57,19.93,25.99,32.05
20113,31.96,28.46,24.96,29.72,34.48,30.46,26.45
20115,45.85,36.6,27.35,31.98,36.61,27.72,18.84
20117,48.55,52.18,55.81,55.79,55.78,39.44,23.11
20119,85.96,84.12,82.27,74.9,67.53,71.5,75.46
20121,32.09,36.53,40.97,34.6,28.24,21.82,15.4
20123,36.71,38.24,39.76,55.5,71.25,67.34,63.43
20125,91.53,91.16,90.8,93.64,96.47,92.24,88.0
20127,29.48,33.97,38.46,55.36,72.27,69.69,67.12
20129,84.37,57.99,31.61,53.86,76.12,87.64,99.17
20131,48.93,50.65,52.37,48.36,44.35,33.78,23.2
20133,94.01,94.81,95.61,96.72,97.84,94.18,90.52
20135,33.21,38.38,43.55,46.86,50.18,53.94,57.7
20137,30.47,42.49,54.5,31.42,8.34,12.26,16.17
20139,77.3,69.2,61.1,68.93,76.76,59.46,42.17
20141,41.64,53.58,65.52,65.85,66.19,55.06,43.92
20143,47.44,36.34,25.25,23.07,20.89,23.16,25.43
20145,27.51,42.9,58.29,60.98,63.67,62.42,61.17
20147,74.05,77.76,81.47,77.65,73.83,67.78,61.74
20149,7.77,8.58,9.39,15.02,20.66,13.55,6.43
20151,29.32,40.21,51.1,36.42,21.74,46.77,71.8
20153,23.97,27.17,30.37,39.52,48.68,58.58,68.49
20155,59.6,60.98,62.37,60.38,58.39,55.45,52.51
20157,32.89,25.36,17.83,16.86,15.89,11.34,6.78
20159,27.13,24.6,22.06,26.79,31.52,45.38,59.23
20161,0.38,0.38,0.38,0.52,0.67,2.85,5.03
20163,48.46,64.17,79.88,74.68,69.47,60.7,51.94
20165,26.55,32.72,38.9,39.18,39.45,23.51,7.57
20167,55.27,61.02,66.76,58.7,50.65,44.18,37.71
20169,63.1,58.38,53.65,49.35,45.05,60.32,75.59
20171,11.46,10.66,9.87,9.82,9.77,38.11,66.45
20173,52.63,49.44,46.26,50.42,54.57,68.82,83.07
20175,48.74,47.72,46.7,47.77,48.84,64.78,80.71
20177,64.85,62.44,60.04,54.12,48.2,50.66,53.12
20179,57.59,61.49,65.39,77.16,88.92,86.28,83.64
20181,64.98,76.94,88.89,90.34,91.79,57.38,22.98
20183,46.67,41.98,37.28,43.17,49.06,35.88,22.69
20185,46.0,47.38,48.77,49.58,50.4,63.1,75.81
20187,65.14,45.02,24.9,45.1,65.3,71.29,77.28
20189,8.88,9.02,9.17,15.3,21.43,53.49,85.55
20191,39.73,38.58,37.44,49.82,62.21,63.57,64.93
20193,6.81,5.92,5.03,7.83,10.63,8.86,7.1
20195,12.29,10.58,8.88,30.96,53.04,29.4,5.76
20197,32.92,38.04,43.17,45.26,47.34,48.73,50.13
20199,70.3,76.22,82.14,79.24,76.35,85.8,95.26
20201,50.37,47.22,44.06,40.28,36.49,39.68,42.87
20203,82.2,78.9,75.61,81.93,88.25,92.96,97.68
20205,97.93,98.48,99.04,99.02,99.01,90.13,81.25
20207,64.06,62.34,60.62,64.13,67.65,56.76,45.86
20209,77.24,76.38,75.52,76.96,78.41,84.32,90.23
21001,13.53,16.76,19.99,20.24,20.5,18.48,16.45
21003,60.55,66.95,73.35,83.08,92.8,85.07,77.34
21005,41.83,46.12,50.4,55.89,61.38,63.7,66.01
21007,27.89,33.16,38.43,55.84,73.26,55.86,38.45
21009,86.66,87.25,87.84,89.26,90.67,76.18,61.68
21011,93.19,89.64,86.09,90.7,95.32,76.82,58.31
21013,83.73,87.95,92.17,88.86,85.55,66.92,48.28
21015,25.44,31.92,38.4,34.92,31.45,46.71,61.97
21017,65.04,72.49,79.94,77.16,74.37,69.81,65.25
21019,72.02,73.16,74.31,80.74,87.17,80.09,73.01
21021,71.6,49.22,26.84,30.15,33.46,43.58,53.69
21023,34.07,33.49,32.92,24.6,16.27,11.73,7.19
21025,61.67,59.28,56.89,54.72,52.56,44.15,35.74
21027,59.15,60.04,60.94,61.7,62.46,67.26,72.06
21029,51.45,48.1,44.76,39.99,35.21,29.94,24.67
21031,91.88,91.29,90.7,86.76,82.81,82.86,82.91
21033,80.36,84.43,88.51,88.24,87.97,84.69,81.41
21035,3.92,4.07,4.23,5.32,6.4,5.49,4.58
21037,10.41,11.11,11.81,9.38,6.94,8.94,10.95
21039,62.18,48.48,34.77,31.6,28.43,40.24,52.04
21041,96.05,93.55,91.05,86.2,81.34,68.9,56.46
21043,35.72,46.32,56.92,70.44,83.95,69.26,54.58
21045,62.3,60.88,59.47,63.1,66.73,79.1,91.47
21047,60.74,65.82,70.9,77.24,83.57,86.0,88.42
21049,58.83,61.64,64.44,73.8,83.16,82.11,81.06
21051,32.35,46.02,59.69,57.34,54.98,55.62,56.27
21053,88.03,85.45,82.87,83.81,84.75,79.16,73.58
21055,42.34,49.41,56.48,60.49,64.5,75.91,87.33
21057,79.69,64.47,49.25,40.76,32.28,31.4,30.52
21059,68.8,73.05,77.3,79.66,82.01,81.28,80.55
21061,41.36,40.96,40.56,39.88,39.19,28.84,18.49
21063,81.76,83.68,85.61,83.46,81.31,48.46,15.6
21065,87.23,88.54,89.84,89.3,88.76,90.79,92.81
21067,6.65,7.31,7.96,7.85,7.74,15.02,22.31
21069,84.53,86.25,87.97,91.22,94.46,85.09,75.72
21071,70.77,69.95,69.12,72.0,74.88,58.59,42.3
21073,51.03,47.07,43.11,44.89,46.67,64.26,81.86
21075,85.16,88.84,92.52,95.3,98.09,95.46,92.84
21077,37.82,52.19,66.57,52.19,37.82,37.15,36.47
21079,59.85,69.44,79.02,80.36,81.69,62.09,42.49
21081,70.52,77.73,84.94,85.78,86.63,64.46,42.3
21083,66.6,68.51,70.42,71.44,72.46,79.74,87.01
21085,55.81,56.79,57.78,63.86,69.95,66.83,63.72
21087,72.14,70.5,68.86,70.58,72.3,83.59,94.88
21089,71.09,67.0,62.91,68.45,73.99,60.23,46.47
21091,93.06,92.25,91.44,83.05,74.66,58.19,41.73
21093,73.42,74.87,76.31,76.58,76.85,72.37,67.89
21095,76.28,73.39,70.49,76.81,83.13,78.65,74.16
21097,85.48,85.37,85.26,69.77,54.28,33.92,13.56
21099,93.79,85.72,77.65,77.33,77.01,76.73,76.45
21101,78.38,83.16,87.93,90.29,92.65,89.74,86.82
21103,79.37,72.47,65.58,78.26,90.93,74.06,57.19
21105,48.93,58.56,68.19,65.72,63.26,49.44,35.61
21107,74.66,75.79,76.92,79.74,82.55,77.66,72.76
21109,91.6,81.16,70.71,74.02,77.33,55.74,34.15
21111,49.25,46.06,42.88,40.42,37.95,53.44,68.94
21113,65.74,72.88,80.01,77.76,75.52,64.24,52.96
21115,57.82,58.06,58.29,53.16,48.04,42.05,36.06
21117,56.03,52.22,48.42,44.84,41.26,41.94,42.62
21119,38.68,50.46,62.24,51.67,41.1,48.07,55.03
21121,88.57,89.83,91.09,88.15,85.2,75.0,64.8
21123,87.77,88.94,90.1,88.7,87.3,85.01,82.72
21125,80.45,75.98,71.51,74.52,77.52,70.64,63.75
21127,39.99,43.97,47.95,51.82,55.68,49.5,43.32
21129,17.73,31.54,45.34,60.46,75.58,62.89,50.19
21131,52.18,46.69,41.2,37.1,33.01,22.97,12.92
21133,48.93,65.47,82.01,87.51,93.0,87.9,82.81
21135,88.89,72.66,56.42,63.07,69.72,64.6,59.48
21137,95.57,94.9,94.24,85.98,77.71,75.18,72.66
21139,67.11,55.56,44.0,49.25,54.5,42.04,29.57
21141,68.26,71.97,75.68,73.05,70.42,67.91,65.4
21143,39.03,38.3,37.57,37.38,37.19,30.86,24.54
21145,77.62,74.94,72.27,68.24,64.22,59.72,55.22
21147,28.81,36.38,43.94,37.54,31.14,24.85,18.56
21149,89.46,86.1,82.74,83.87,85.0,62.01,39.02
21151,14.87,14.08,13.28,14.88,16.49,15.64,14.8
21153,71.76,74.96,78.16,67.6,57.05,64.98,72.92
21155,68.23,75.34,82.46,88.56,94.65,91.0,87.36
21157,37.76,35.5,33.24,41.3,49.35,47.72,46.09
21159,74.59,45.24,15.89,18.88,21.87,20.93,19.99
21161,82.3,79.18,76.06,70.16,64.25,77.35,90.45
21163,62.46,60.41,58.36,42.01,25.66,19.02,12.38
21165,86.63,86.74,86.85,75.48,64.12,45.25,26.38
21167,72.62,64.74,56.86,49.11,41.36,32.84,24.32
21169,62.24,77.42,92.61,93.17,93.73,85.16,76.58
21171,78.03,77.16,76.28,68.32,60.36,70.12,79.89
21173,89.4,91.26,93.12,94.06,95.0,83.93,72.85
21175,37.22,47.98,58.74,55.1,51.45,31.98,12.51
21177,76.82,67.64,58.45,55.67,52.88,36.56,20.24
21179,82.04,78.4,74.75,74.06,73.38,52.34,31.29
21181,60.62,70.52,80.42,78.91,77.4,59.38,41.37
21183,93.41,89.81,86.21,87.5,88.79,85.47,82.15
21185,13.31,11.75,10.19,9.93,9.68,12.04,14.39
21187,85.83,88.01,90.19,88.0,85.8,63.28,40.77
21189,92.61,90.4,88.19,90.05,91.91,67.46,43.0
21191,25.6,26.57,27.54,46.15,64.76,54.36,43.95
21193,72.75,76.83,80.9,84.08,87.27,78.87,70.46
21195,46.07,54.76,63.45,67.0,70.55,58.74,46.94
21197,92.33,86.93,81.53,82.86,84.18,74.54,64.89
21199,89.75,90.34,90.93,88.4,85.86,83.83,81.8
21201,51.96,58.39,64.82,45.51,26.2,15.4,4.61
21203,70.68,77.9,85.13,87.6,90.07,77.72,65.37
21205,4.55,10.24,15.92,18.62,21.33,11.74,2.16
21207,76.63,82.62,88.6,86.34,84.08,88.38,92.68
21209,47.85,39.27,30.69,34.29,37.89,49.45,61.01
21211,42.18,39.44,36.71,34.1,31.49,33.52,35.55
21213,46.23,42.1,37.98,35.26,32.54,29.83,27.12
21215,43.33,38.03,32.73,24.94,17.16,11.52,5.89
21217,75.01,83.42,91.82,93.52,95.22,73.82,52.42
21219,92.96,79.38,65.81,59.82,53.84,65.39,76.93
21221,82.84,86.98,91.12,79.99,68.86,63.01,57.16
21223,81.03,74.85,68.67,76.39,84.11,75.95,67.79
21225,67.34,46.18,25.02,27.14,29.26,22.35,15.44
21227,21.87,25.98,30.09,35.18,40.27,49.74,59.2
21229,82.33,77.4,72.46,60.16,47.85,51.52,55.19
21231,82.68,75.52,68.35,58.04,47.72,67.46,87.21
21233,45.88,54.84,63.8,72.12,80.45,87.18,93.92
21235,85.86,76.07,66.28,73.08,79.88,62.03,44.18
21237,96.75,98.14,99.52,99.4,99.27,75.16,51.05
21239,12.8,23.4,34.0,36.1,38.2,43.45,48.7
22001,92.07,92.16,92.26,91.07,89.88,90.8,91.73
22003,67.72,64.0,60.27,59.46,58.64,58.2,57.77
22005,55.84,53.77,51.7,53.36,55.01,59.92,64.83
22007,67.81,73.96,80.1,83.0,85.9,89.76,93.63
22009,91.31,88.08,84.85,89.38,93.92,89.7,85.49
22011,90.19,86.66,83.13,84.9,86.66,70.06,53.47
22013,99.33,98.6,97.87,97.92,97.96,94.73,91.5
22015,52.79,53.8,54.82,51.0,47.18,55.16,63.14
22017,77.4,78.48,79.56,80.19,80.83,73.36,65.88
22019,84.62,83.89,83.16,81.1,79.05,69.66,60.28
22021,69.12,53.04,36.96,42.6,48.23,48.83,49.43
22023,24.8,21.36,17.92,14.42,10.92,22.64,34.37
22025,31.71,25.82,19.93,31.52,43.11,35.21,27.31
22027,75.01,78.0,80.99,74.75,68.51,60.91,53.31
22029,95.42,80.89,66.35,66.26,66.16,80.77,95.39
22031,94.01,92.39,90.77,92.63,94.49,89.34,84.18
22033,32.12,33.48,34.83,35.1,35.37,50.53,65.69
22035,83.67,82.2,80.74,56.37,32.0,47.28,62.57
22037,52.91,50.14,47.37,37.72,28.08,25.42,22.76
22039,96.78,97.21,97.64,97.72,97.8,98.32,98.85
22041,96.21,97.28,98.34,97.02,95.7,84.52,73.33
22043,65.62,45.94,26.27,18.48,10.7,33.15,55.6
22045,89.65,89.78,89.91,89.24,88.57,91.2,93.83
22047,59.38,64.5,69.63,71.02,72.4,67.29,62.19
22049,94.33,95.18,96.02,96.88,97.74,95.56,93.38
22051,34.61,34.66,34.7,37.31,39.92,59.61,79.31
22053,97.8,96.99,96.18,95.13,94.08,94.88,95.67
22055,33.27,33.83,34.38,32.14,29.89,40.01,50.13
22057,74.15,72.91,71.67,69.84,68.0,72.16,76.32
22059,41.58,43.33,45.08,60.85,76.63,68.81,60.98
22061,20.95,20.39,19.83,20.55,21.27,24.8,28.33
22063,71.73,71.33,70.93,61.02,51.1,55.53,59.96
22065,69.02,61.72,54.41,59.88,65.36,80.16,94.97
22067,91.72,90.6,89.49,84.96,80.42,72.28,64.13
22069,84.94,81.49,78.03,62.58,47.12,35.47,23.81
22071,21.46,20.58,19.71,18.66,17.61,25.58,33.55
22073,64.31,64.3,64.28,64.46,64.63,54.44,44.24
22075,49.57,48.84,48.11,54.06,60.01,68.74,77.47
22077,68.86,80.09,91.31,93.4,95.48,93.25,91.02
22079,94.78,94.38,93.98,92.04,90.1,87.57,85.04
22081,86.37,81.44,76.5,80.78,85.07,85.48,85.9
22083,62.81,69.95,77.08,79.13,81.18,69.93,58.69
22085,94.94,90.56,86.18,85.12,84.05,83.82,83.58
22087,60.01,58.82,57.62,66.94,76.25,82.94,89.62
22089,60.27,54.98,49.7,49.24,48.77,49.62,50.48
22091,94.59,94.83,95.07,93.34,91.6,94.26,96.91
22093,72.91,68.88,64.85,59.2,53.55,50.07,46.59
22095,74.82,72.56,70.3,68.61,66.92,66.0,65.09
22097,81.6,80.36,79.11,77.77,76.44,71.54,66.65
22099,75.49,74.44,73.38,73.18,72.97,75.61,78.26
22101,93.63,88.42,83.22,80.07,76.92,84.26,91.6
22103,53.33,57.48,61.64,55.58,49.51,65.55,81.6
22105,88.73,89.58,90.42,90.34,90.26,91.1,91.95
22107,95.29,94.94,94.59,82.23,69.88,43.61,17.35
22109,79.21,74.18,69.15,74.35,79.56,78.82,78.07
22111,81.38,82.92,84.46,67.88,51.29,65.57,79.85
22113,78.96,80.17,81.38,76.7,72.02,78.5,84.98
22115,73.89,69.82,65.74,63.27,60.81,61.48,62.16
22117,92.23,94.11,95.99,97.18,98.38,98.17,97.96
22119,96.59,95.11,93.63,89.68,85.74,79.51,73.27
22121,62.02,63.82,65.62,66.98,68.35,41.82,15.28
22123,77.81,75.87,73.93,73.28,72.62,64.8,56.97
22125,12.23,9.49,6.75,8.42,10.09,7.06,4.04
22127,85.42,83.75,82.08,80.18,78.29,70.3,62.32
23001,67.53,63.54,59.54,60.45,61.35,53.99,46.63
23003,63.01,61.8,60.59,61.24,61.89,60.38,58.88
23005,7.42,7.24,7.07,5.64,4.2,4.5,4.81
23007,36.64,29.7,22.76,21.98,21.2,21.5,21.8
23009,30.79,27.46,24.13,29.37,34.61,24.07,13.53
23011,46.96,45.0,43.04,42.5,41.96,30.27,18.59
23013,39.51,35.02,30.53,28.78,27.03,20.82,14.61
23015,29.26,35.44,41.61,45.84,50.08,36.85,23.62
23017,41.32,47.45,53.58,52.42,51.26,31.15,11.04
23019,22.51,26.74,30.98,35.66,40.34,25.92,11.49
23021,84.27,87.31,90.35,87.85,85.35,64.7,44.05
23023,15.35,13.34,11.33,14.22,17.1,13.58,10.06
23025,66.09,72.57,79.05,76.09,73.13,51.43,29.73
23027,46.86,40.08,33.3,42.12,50.94,31.56,12.19
23029,79.11,80.23,81.34,81.82,82.3,77.9,73.49
23031,18.97,16.54,14.1,14.69,15.28,17.72,20.15
24001,41.26,36.04,30.82,35.48,40.15,39.51,38.86
24003,4.74,5.44,6.14,6.0,5.86,11.1,16.33
24005,19.83,18.74,17.64,18.58,19.52,34.33,49.14
24009,18.43,19.86,21.3,18.99,16.68,9.93,3.18
24011,67.88,73.34,78.8,76.9,75.01,80.17,85.33
24013,5.92,5.74,5.57,5.38,5.19,4.85,4.52
24015,18.31,18.36,18.4,20.04,21.68,26.52,31.35
24017,36.29,31.31,26.33,27.24,28.14,33.65,39.15
24019,81.66,76.9,72.14,81.36,90.58,92.63,94.68
24021,7.7,9.94,12.19,11.3,10.41,20.48,30.55
24023,17.67,20.02,22.38,27.65,32.92,32.18,31.44
24025,12.89,11.35,9.81,9.01,8.21,11.34,14.48
24027,7.45,8.15,8.85,8.12,7.39,25.54,43.7
24029,28.49,25.58,22.67,26.48,30.28,36.13,41.98
24031,8.02,8.23,8.44,8.04,7.64,25.58,43.51
24033,19.1,19.06,19.01,18.15,17.29,34.14,50.99
24035,10.25,9.43,8.6,7.52,6.43,7.8,9.17
24037,14.52,16.48,18.43,21.06,23.69,35.51,47.33
24039,16.68,23.54,30.4,27.88,25.37,27.9,30.43
24041,44.48,47.84,51.19,46.18,41.17,53.76,66.36
24043,49.82,50.12,50.43,51.8,53.17,57.94,62.7
24045,27.03,24.46,21.9,24.06,26.23,43.64,61.04
24047,25.63,26.26,26.9,26.51,26.11,32.76,39.4
24510,38.14,37.21,36.29,35.13,33.97,45.15,56.33
25001,15.92,15.25,14.58,13.09,11.59,14.44,17.28
25003,40.72,42.09,43.46,43.92,44.38,42.3,40.23
25005,33.87,32.46,31.04,31.4,31.77,49.34,66.9
25007,17.03,10.82,4.62,5.98,7.35,11.3,15.25
25009,23.37,22.75,22.13,21.64,21.14,39.4,57.67
25011,19.36,16.03,12.7,15.78,18.85,35.6,52.36
25013,75.99,72.72,69.44,67.68,65.93,76.22,86.51
25015,1.75,1.85,1.94,1.94,1.94,2.75,3.56
25017,1.59,1.67,1.75,1.56,1.37,4.0,6.62
25019,2.67,1.83,0.99,2.56,4.14,3.79,3.44
25021,3.47,3.3,3.12,2.82,2.52,6.84,11.17
25023,18.34,18.69,19.04,17.86,16.68,26.08,35.49
25025,6.72,6.33,5.95,5.34,4.74,13.4,22.06
25027,12.93,12.26,11.59,10.56,9.52,21.28,33.04
26001,43.52,43.87,44.22,45.3,46.39,36.08,25.78
26003,37.92,34.99,32.06,27.8,23.53,20.14,16.74
26005,18.37,17.21,16.05,16.58,17.1,25.2,33.29
26007,47.5,58.16,68.83,67.83,66.83,61.7,56.56
26009,23.43,26.2,28.97,28.92,28.88,19.66,10.44
26011,56.26,58.1,59.95,61.96,63.96,50.56,37.17
26013,13.47,12.68,11.88,34.13,56.38,41.13,25.88
26015,19.55,16.7,13.85,17.48,21.11,15.93,10.76
26017,60.87,61.51,62.15,64.39,66.63,49.06,31.48
26019,63.32,54.41,45.5,38.67,31.84,18.52,5.19
26021,53.07,55.47,57.88,59.96,62.05,69.5,76.96
26023,56.83,52.96,49.09,56.27,63.45,69.01,74.57
26025,78.64,77.94,77.24,78.21,79.18,74.69,70.21
26027,40.59,52.21,63.83,67.84,71.86,52.26,32.65
26029,50.91,40.82,30.72,28.44,26.17,21.98,17.79
26031,67.43,69.04,70.65,60.7,50.75,35.24,19.73
26033,51.51,40.5,29.48,35.6,41.71,34.38,27.05
26035,94.3,89.0,83.7,78.57,73.45,68.96,64.48
26037,11.21,10.24,9.26,8.86,8.47,9.92,11.36
26039,54.86,56.64,58.42,60.76,63.1,52.96,42.81
26041,51.13,58.61,66.09,74.11,82.14,56.52,30.9
26043,58.87,57.52,56.16,57.98,59.79,53.02,46.24
26045,24.64,27.32,29.99,35.82,41.64,41.14,40.64
26047,20.73,23.33,25.92,24.86,23.81,18.24,12.67
26049,83.64,82.88,82.11,82.08,82.04,76.54,71.04
26051,72.46,75.18,77.91,71.78,65.65,66.1,66.55
26053,46.0,40.52,35.05,31.58,28.11,31.43,34.75
26055,8.56,9.3,10.03,12.54,15.06,11.27,7.48
26057,43.81,44.03,44.25,43.16,42.06,28.2,14.35
26059,37.7,35.15,32.6,36.76,40.91,36.21,31.51
26061,4.11,3.66,3.22,3.01,2.8,2.93,3.06
26063,61.64,56.21,50.78,47.46,44.13,33.3,22.47
26065,6.37,6.74,7.1,7.13,7.16,10.85,14.54
26067,38.4,37.36,36.33,31.94,27.54,21.36,15.18
26069,57.47,57.31,57.15,62.56,67.97,56.18,44.4
26071,55.11,54.06,53.01,45.72,38.43,32.55,26.67
26073,3.57,3.54,3.5,4.38,5.25,4.03,2.8
26075,56.51,56.29,56.06,55.82,55.59,49.54,43.48
26077,21.59,19.08,16.56,15.76,14.96,16.25,17.54
26079,45.81,51.83,57.85,65.94,74.02,45.89,17.76
26081,34.03,34.68,35.34,33.22,31.1,41.2,51.3
26083,58.64,63.98,69.31,65.42,61.54,35.57,9.61
26085,77.33,70.2,63.07,58.12,53.17,41.5,29.82
26087,17.32,18.94,20.57,17.48,14.39,13.8,13.21
26089,10.03,9.25,8.47,8.9,9.33,11.06,12.79
26091,44.19,45.13,46.07,50.4,54.73,46.68,38.64
26093,6.53,6.04,5.54,4.93,4.33,2.93,1.53
26095,80.74,72.96,65.17,47.6,30.02,24.82,19.61
26097,48.23,44.57,40.91,43.98,47.06,45.4,43.73
26099,24.16,22.76,21.36,20.48,19.61,30.51,41.41
26101,46.35,43.48,40.62,37.55,34.48,32.33,30.17
26103,3.66,4.5,5.35,6.42,7.48,6.68,5.89
26105,72.08,76.89,81.69,73.97,66.25,55.23,44.21
26107,17.92,15.32,12.73,15.76,18.78,13.83,8.88
26109,70.17,69.12,68.07,62.96,57.85,36.79,15.72
26111,17.22,15.13,13.05,14.64,16.24,12.91,9.58
26113,80.04,79.69,79.34,79.04,78.73,64.22,49.71
26115,22.99,20.06,17.13,19.36,21.59,17.82,14.04
26117,76.57,78.05,79.53,76.6,73.67,48.85,24.03
26119,58.96,55.78,52.59,52.92,53.26,46.01,38.77
26121,75.77,75.61,75.45,74.46,73.48,62.49,51.5
26123,66.99,65.47,63.96,69.26,74.56,67.45,60.34
26125,8.18,7.29,6.4,5.48,4.55,9.57,14.58
26127,84.85,85.56,86.28,87.71,89.14,82.54,75.94
26129,84.18,84.29,84.4,80.6,76.79,63.17,49.55
26131,23.56,27.73,31.9,31.93,31.96,23.49,15.02
26133,91.21,92.46,93.7,91.93,90.16,71.51,52.86
26135,73.13,71.64,70.14,75.86,81.57,67.29,53.02
26137,32.82,45.86,58.9,68.53,78.16,66.56,54.96
26139,9.9,10.64,11.37,9.71,8.05,13.6,19.16
26141,42.88,40.47,38.05,39.08,40.11,37.86,35.61
26143,71.44,75.06,78.67,75.44,72.21,69.45,66.68
26145,67.53,69.06,70.58,72.97,75.36,73.82,72.28
26147,53.93,50.43,46.93,46.62,46.32,40.56,34.79
26149,64.25,70.36,76.47,78.26,80.04,79.69,79.34
26151,43.3,45.72,48.14,57.99,67.84,57.33,46.82
26153,48.07,51.32,54.57,65.71,76.85,56.55,36.25
26155,48.81,42.18,35.56,35.44,35.31,23.94,12.57
26157,53.77,52.85,51.93,49.07,46.2,33.13,20.05
26159,64.63,63.55,62.46,57.78,53.1,63.69,74.28
26161,1.05,1.06,1.08,0.81,0.54,1.18,1.81
26163,80.61,79.54,78.48,78.46,78.45,83.62,88.8
26165,71.82,76.72,81.63,82.7,83.76,65.88,47.99
27001,47.28,48.65,50.02,49.5,48.97,43.46,37.94
27003,13.31,13.96,14.61,16.05,17.48,23.84,30.2
27005,62.56,59.41,56.26,62.37,68.48,58.92,49.36
27007,60.52,60.88,61.25,67.04,72.84,62.5,52.16
27009,49.19,51.45,53.71,51.5,49.28,40.65,32.02
27011,50.62,43.49,36.36,35.47,34.57,26.45,18.33
27013,1.08,1.52,1.97,2.96,3.95,3.36,2.77
27015,19.23,19.74,20.25,23.54,26.84,26.6,26.35
27017,31.45,29.82,28.18,29.33,30.47,32.26,34.05
27019,5.09,5.64,6.18,6.53,6.88,7.99,9.1
27021,79.05,76.95,74.85,76.71,78.57,52.58,26.58
27023,61.7,51.05,40.4,52.66,64.92,76.24,87.56
27025,14.07,12.21,10.35,11.3,12.26,7.16,2.07
27027,7.55,6.94,6.34,8.42,10.51,11.88,13.24
27029,86.28,84.56,82.84,84.66,86.47,75.6,64.74
27031,11.84,10.06,8.28,13.92,19.55,16.93,14.32
27033,63.51,65.03,66.54,70.41,74.28,80.08,85.87
27035,61.83,63.83,65.84,61.38,56.92,37.93,18.94
27037,17.19,17.36,17.54,18.92,20.31,32.32,44.33
27039,35.78,34.24,32.7,35.93,39.16,34.39,29.63
27041,16.14,17.43,18.72,20.58,22.45,15.36,8.27
27043,37.12,36.21,35.31,36.86,38.4,30.33,22.25
27045,39.96,40.54,41.13,38.25,35.37,37.98,40.58
27047,60.01,64.5,68.99,71.17,73.35,75.72,78.1
27049,25.69,25.14,24.58,22.11,19.64,17.95,16.26
27051,71.6,56.19,40.78,48.26,55.75,40.72,25.68
