FIPS,2014 RPL_THEME1,2015 RPL_THEME1,2016 RPL_THEME1,2017 RPL_THEME1,2018 RPL_THEME1,2019 RPL_THEME1,2020 RPL_THEME1
13117,8.88,6.48,4.08,3.5,2.93,5.19,7.45
13119,84.08,86.88,89.68,85.43,81.18,78.18,75.18
13121,38.81,38.14,37.47,34.96,32.45,45.03,57.61
13123,83.13,78.57,74.02,69.14,64.27,62.96,61.65
13125,70.55,71.54,72.52,71.78,71.05,59.66,48.28
13127,59.03,55.98,52.94,50.36,47.77,59.16,70.56
13129,83.73,84.08,84.43,80.02,75.61,79.93,84.25
13131,96.78,95.51,94.24,89.96,85.67,85.76,85.84
13133,69.82,63.28,56.73,55.0,53.28,66.01,78.74
13135,42.18,40.7,39.22,36.1,32.99,48.88,64.77
13137,76.31,77.67,79.02,71.72,64.43,63.43,62.44
13139,68.29,65.24,62.18,56.32,50.45,62.44,74.44
13141,99.52,98.65,97.77,90.5,83.22,86.54,89.85
13143,87.74,86.6,85.45,74.35,63.25,65.22,67.19
13145,19.2,22.5,25.79,25.76,25.73,21.85,17.98
13147,76.09,73.74,71.38,71.66,71.94,79.19,86.44
13149,92.42,87.14,81.85,81.66,81.46,86.88,92.3
13151,42.95,43.2,43.46,40.57,37.68,45.29,52.9
13153,49.25,52.18,55.11,51.9,48.69,49.01,49.33
13155,84.81,81.76,78.7,86.76,94.81,95.56,96.31
13157,56.83,55.86,54.89,49.62,44.36,41.94,39.53
13159,83.25,84.2,85.16,85.27,85.38,83.27,81.16
13161,87.52,81.9,76.28,81.73,87.17,88.24,89.31
13163,99.3,98.8,98.31,95.98,93.66,94.7,95.74
13165,93.76,89.13,84.5,83.28,82.07,88.12,94.18
13167,87.87,91.42,94.97,94.57,94.17,93.4,92.62
13169,47.28,46.68,46.07,54.28,62.48,45.15,27.82
13171,84.56,86.63,88.7,87.26,85.83,84.74,83.64
13173,95.7,96.26,96.82,95.76,94.71,91.58,88.45
13175,75.93,76.17,76.41,76.5,76.59,82.1,87.62
13177,33.78,32.81,31.84,38.85,45.86,36.12,26.38
13179,66.7,69.2,71.7,72.26,72.83,75.7,78.58
13181,80.23,79.28,78.32,70.64,62.96,69.46,75.97
13183,83.48,80.34,77.2,82.15,87.1,92.61,98.12
13185,86.91,86.93,86.95,85.04,83.12,86.58,90.04
13187,71.63,71.25,70.87,65.77,60.67,68.83,76.99
13189,90.7,89.72,88.73,89.49,90.25,92.1,93.95
13191,71.44,73.97,76.5,73.62,70.73,72.1,73.46
13193,99.4,99.51,99.62,99.27,98.92,99.44,99.97
13195,68.39,68.69,68.99,73.74,78.5,81.68,84.85
13197,85.74,90.9,96.05,94.03,92.01,82.43,72.85
13199,95.61,94.48,93.35,89.52,85.7,90.06,94.43
13201,84.34,84.26,84.18,80.72,77.26,85.52,93.79
13205,96.88,97.77,98.66,98.22,97.77,98.78,99.78
13207,61.51,55.49,49.47,50.54,51.62,50.73,49.84
13209,73.86,74.66,75.45,79.94,84.43,87.46,90.48
13211,51.8,49.72,47.63,42.26,36.88,28.88,20.88
13213,93.63,91.74,89.84,88.23,86.62,84.15,81.67
13215,69.05,70.93,72.81,74.4,75.99,84.64,93.28
13217,71.12,72.21,73.29,73.54,73.79,79.38,84.98
13219,4.3,3.2,2.1,1.96,1.82,2.76,3.69
13221,50.18,58.92,67.65,66.81,65.96,67.16,68.36
13223,39.83,35.61,31.39,28.39,25.38,29.91,34.44
13225,83.38,82.46,81.53,83.78,86.02,90.6,95.19
13227,48.68,43.84,39.0,39.69,40.38,43.58,46.79
13229,72.56,72.96,73.35,75.53,77.71,77.94,78.17
13231,51.67,53.07,54.47,53.65,52.83,45.32,37.81
13233,90.61,87.33,84.05,80.44,76.82,84.08,91.34
13235,79.78,79.57,79.37,80.94,82.52,87.96,93.41
13237,42.88,52.59,62.3,54.96,47.61,59.69,71.77
13239,98.34,97.38,96.43,96.83,97.23,95.62,94.02
13241,64.18,63.48,62.78,58.34,53.89,70.03,86.16
13243,87.81,85.61,83.41,89.89,96.37,97.86,99.36
13245,84.5,85.9,87.3,88.42,89.55,93.46,97.36
13247,63.39,65.94,68.48,64.27,60.06,72.56,85.07
13249,82.46,85.28,88.09,89.1,90.1,89.38,88.67
13251,85.16,85.8,86.44,84.05,81.66,80.6,79.54
13253,79.69,78.76,77.84,76.97,76.11,84.62,93.13
13255,90.35,90.46,90.58,87.39,84.2,85.9,87.59
13257,80.39,83.3,86.21,83.64,81.08,83.97,86.86
13259,99.97,99.92,99.87,99.16,98.44,97.96,97.49
13261,96.82,96.68,96.53,95.68,94.84,94.92,95.0
13263,88.79,87.74,86.69,87.26,87.83,90.28,92.74
13265,99.49,99.22,98.95,98.2,97.45,94.74,92.04
13267,92.23,88.17,84.11,82.16,80.22,81.78,83.35
13269,97.9,97.94,97.99,97.53,97.07,96.88,96.69
13271,78.57,80.74,82.9,81.88,80.86,74.66,68.46
13273,99.27,98.92,98.57,97.65,96.72,98.06,99.4
13275,88.48,85.04,81.6,80.68,79.75,84.62,89.5
13277,82.08,77.7,73.32,71.56,69.81,77.84,85.87
13279,83.03,87.44,91.85,90.8,89.75,93.78,97.8
13281,64.79,61.86,58.93,57.16,55.38,53.85,52.32
13283,68.96,70.93,72.91,76.5,80.1,89.97,99.84
13285,80.9,81.3,81.69,83.32,84.94,87.01,89.08
13287,96.43,95.58,94.72,91.44,88.15,93.15,98.15
13289,93.25,92.93,92.61,93.46,94.3,77.81,61.33
13291,71.25,62.18,53.1,44.53,35.96,49.92,63.88
13293,92.77,92.8,92.84,91.92,90.99,87.19,83.39
13295,76.12,74.48,72.84,74.46,76.08,82.5,88.92
13297,54.0,52.96,51.93,50.98,50.03,56.36,62.7
13299,80.67,79.79,78.92,75.67,72.42,82.01,91.6
13301,98.98,98.0,97.01,94.68,92.36,79.92,67.47
13303,95.26,94.59,93.92,93.16,92.39,90.15,87.91
13305,87.07,88.41,89.75,87.98,86.21,84.28,82.34
13307,84.46,79.0,73.54,73.26,72.99,85.65,98.31
13309,82.04,86.88,91.72,94.78,97.83,95.24,92.65
13311,56.16,57.36,58.55,53.24,47.93,44.03,40.13
13313,88.44,88.18,87.93,84.58,81.24,86.44,91.63
13315,89.27,88.9,88.54,88.9,89.27,86.82,84.37
13317,91.37,91.2,91.02,82.28,73.54,79.16,84.79
13319,71.35,75.18,79.02,82.49,85.96,86.88,87.81
13321,88.83,85.47,82.11,81.07,80.03,84.62,89.21
15001,48.01,46.93,45.85,43.07,40.29,42.08,43.86
15003,10.35,11.3,12.26,11.82,11.37,15.57,19.76
15005,29.0,19.06,9.11,11.29,13.47,6.74,0.0
15007,16.84,15.18,13.53,12.91,12.29,16.24,20.18
15009,23.02,19.34,15.66,14.71,13.76,21.22,28.68
16001,16.33,15.01,13.69,11.54,9.39,14.15,18.91
16003,51.0,54.94,58.87,57.91,56.94,56.7,56.46
16005,40.27,45.43,50.59,52.27,53.95,50.51,47.07
16007,23.59,24.54,25.5,29.68,33.85,27.03,20.21
16009,63.26,67.04,70.81,71.46,72.1,69.86,67.63
16011,55.01,55.94,56.86,54.0,51.15,50.32,49.49
16013,8.63,11.76,14.9,18.98,23.06,33.78,44.49
16015,47.44,38.88,30.31,30.46,30.61,25.16,19.7
16017,35.31,36.02,36.74,34.31,31.88,38.53,45.19
16019,26.84,26.38,25.92,25.89,25.86,28.97,32.08
16021,46.58,43.36,40.15,39.97,39.78,43.66,47.55
16023,43.84,42.39,40.94,41.36,41.78,48.34,54.9
16025,72.72,57.19,41.67,35.74,29.81,52.19,74.57
16027,81.28,79.88,78.48,76.04,73.6,72.96,72.31
16029,17.22,16.03,14.84,14.28,13.73,19.36,24.98
16031,66.51,63.39,60.27,58.86,57.45,53.66,49.87
16033,79.24,81.4,83.57,89.08,94.59,89.99,85.39
16035,58.1,54.46,50.81,51.62,52.42,62.32,72.22
16037,42.47,39.62,36.77,46.81,56.85,55.6,54.36
16039,65.39,65.63,65.87,62.26,58.66,72.78,86.89
16041,41.93,39.18,36.42,33.63,30.83,25.7,20.56
16043,42.6,42.94,43.27,52.5,61.72,65.63,69.54
16045,73.73,76.87,80.01,72.12,64.24,60.36,56.49
16047,74.72,68.62,62.53,64.61,66.69,74.78,82.88
16049,53.9,55.98,58.07,54.76,51.46,53.15,54.84
16051,40.15,40.88,41.61,39.56,37.52,26.58,15.63
16053,80.04,76.04,72.05,72.65,73.25,80.66,88.06
16055,32.03,30.63,29.23,28.05,26.88,32.68,38.48
16057,45.97,49.87,53.77,48.96,44.14,47.47,50.8
16059,42.76,43.66,44.57,39.34,34.11,43.16,52.2
16061,45.75,46.98,48.2,51.36,54.52,63.62,72.72
16063,73.58,66.49,59.41,59.95,60.48,69.99,79.5
16065,71.79,72.93,74.08,72.62,71.15,70.65,70.15
16067,61.64,62.46,63.29,65.4,67.52,73.42,79.31
16069,23.65,26.85,30.05,31.36,32.68,37.2,41.73
16071,31.45,38.74,46.04,47.0,47.96,37.41,26.86
16073,97.17,94.83,92.49,85.48,78.47,71.49,64.51
16075,73.77,71.47,69.18,62.64,56.11,54.37,52.64
16077,64.98,63.46,61.95,56.61,51.27,57.54,63.81
16079,71.98,73.3,74.63,74.97,75.32,82.57,89.82
16081,45.37,33.64,21.9,20.79,19.68,25.12,30.55
16083,53.65,50.8,47.95,46.65,45.35,52.36,59.36
16085,17.99,17.67,17.35,14.8,12.26,23.76,35.26
16087,76.5,75.65,74.79,70.44,66.08,78.79,91.5
17001,32.6,30.8,29.0,26.56,24.11,20.54,16.96
17003,99.2,98.79,98.38,95.13,91.88,90.42,88.96
17005,49.51,49.16,48.81,43.21,37.61,29.9,22.18
17007,46.61,44.51,42.41,43.2,43.98,47.92,51.85
17009,42.44,43.0,43.55,46.44,49.33,38.26,27.18
17011,29.07,29.98,30.88,30.6,30.32,27.75,25.18
17013,25.02,25.67,26.33,30.87,35.41,19.8,4.2
17015,29.39,27.14,24.9,30.72,36.53,30.98,25.43
17017,54.57,55.34,56.1,57.4,58.69,53.9,49.11
17019,35.85,34.06,32.28,33.75,35.22,36.88,38.54
17021,35.53,36.9,38.27,36.36,34.46,29.1,23.74
17023,33.91,42.63,51.35,43.54,35.73,21.12,6.52
17025,44.57,43.14,41.71,45.9,50.1,43.13,36.16
17027,13.63,15.27,16.91,16.3,15.7,11.84,7.99
17029,65.93,61.78,57.62,56.4,55.19,61.38,67.57
17031,53.07,53.06,53.04,51.8,50.57,62.98,75.4
17033,37.38,36.02,34.67,39.64,44.62,38.88,33.13
17035,49.35,49.67,49.98,43.21,36.43,21.34,6.24
17037,49.89,50.83,51.77,50.26,48.76,49.6,50.45
17039,18.94,22.73,26.52,27.84,29.17,22.59,16.01
17041,34.38,34.98,35.59,38.64,41.69,50.74,59.8
17043,9.2,8.92,8.63,7.71,6.78,11.73,16.68
17045,58.33,58.18,58.04,50.1,42.17,31.24,20.31
17047,50.02,44.22,38.43,36.56,34.68,30.82,26.96
17049,14.84,16.66,18.47,18.08,17.68,11.69,5.7
17051,67.34,68.53,69.72,74.67,79.62,61.92,44.21
17053,38.52,41.24,43.97,43.74,43.5,33.46,23.42
17055,73.51,73.33,73.16,74.8,76.43,72.57,68.71
17057,50.75,53.99,57.24,59.78,62.32,51.5,40.67
17059,64.41,64.74,65.07,60.32,55.57,54.89,54.2
17061,52.47,59.51,66.54,56.98,47.42,30.2,12.99
17063,17.86,19.12,20.38,17.15,13.92,11.24,8.56
17065,47.79,40.33,32.86,28.9,24.94,29.26,33.58
17067,24.99,26.2,27.41,31.02,34.62,24.12,13.62
17069,85.39,84.1,82.81,81.0,79.2,57.06,34.91
17071,25.66,30.23,34.8,31.96,29.11,21.51,13.91
17073,18.88,22.58,26.27,28.88,31.5,20.24,8.98
17075,45.05,44.78,44.51,44.84,45.16,48.02,50.89
17077,69.56,68.53,67.49,69.54,71.59,74.75,77.91
17079,13.47,15.65,17.83,28.2,38.57,28.99,19.41
17081,61.95,65.7,69.44,70.2,70.96,60.64,50.32
17083,23.15,26.22,29.29,23.74,18.18,13.68,9.17
17085,7.04,9.24,11.43,12.37,13.31,11.81,10.31
17087,69.37,67.84,66.32,64.66,62.99,42.97,22.95
17089,36.1,35.86,35.63,34.8,33.98,42.48,50.99
17091,54.7,55.03,55.36,53.56,51.75,53.16,54.58
17093,8.44,6.76,5.09,8.14,11.18,11.13,11.08
17095,56.7,56.48,56.26,58.06,59.87,57.66,55.44
17097,20.6,20.04,19.48,18.81,18.15,24.88,31.6
17099,43.01,46.82,50.62,48.68,46.75,39.9,33.04
17101,61.38,66.57,71.76,72.62,73.47,57.17,40.87
17103,31.07,31.69,32.31,30.42,28.54,23.62,18.71
17105,30.63,32.03,33.43,37.06,40.7,35.94,31.19
17107,41.26,44.38,47.5,40.88,34.27,27.86,21.45
17109,64.09,63.95,63.8,64.56,65.32,62.99,60.66
17111,15.82,13.96,12.1,9.6,7.1,11.28,15.47
17113,13.37,13.26,13.15,13.68,14.2,12.44,10.69
17115,53.3,54.94,56.57,55.0,53.44,47.78,42.11
17117,35.56,39.24,42.92,43.69,44.46,36.04,27.63
17119,28.11,28.9,29.7,33.08,36.46,32.24,28.01
17121,63.51,63.72,63.93,67.59,71.24,64.36,57.48
17123,20.44,19.36,18.27,23.15,28.03,19.79,11.55
17125,52.28,55.67,59.06,58.64,58.22,48.65,39.08
17127,69.66,67.84,66.03,66.15,66.27,62.11,57.96
17129,7.93,13.23,18.53,15.62,12.71,8.18,3.66
17131,16.21,18.45,20.69,25.24,29.78,20.22,10.66
17133,1.91,1.67,1.43,1.06,0.7,0.54,0.38
17135,52.05,53.61,55.17,55.32,55.48,42.26,29.03
17137,38.65,39.92,41.2,42.46,43.73,42.3,40.87
17139,40.34,37.25,34.16,31.38,28.6,30.77,32.94
17141,31.04,30.26,29.48,29.82,30.16,28.99,27.82
17143,37.92,39.75,41.58,45.58,49.59,52.65,55.7
17145,68.16,63.0,57.85,64.09,70.32,58.14,45.96
17147,3.02,4.93,6.84,6.36,5.89,4.03,2.16
17149,46.26,48.92,51.58,51.54,51.5,46.36,41.22
17151,60.04,61.4,62.75,68.42,74.08,58.68,43.28
17153,82.52,84.22,85.93,85.58,85.22,64.82,44.43
17155,32.25,23.6,14.96,11.7,8.44,4.78,1.11
17157,42.34,41.61,40.88,47.5,54.11,43.28,32.46
17159,34.03,39.03,44.03,48.94,53.85,33.77,13.69
17161,36.96,40.65,44.35,46.54,48.73,47.18,45.64
17163,42.15,44.14,46.13,47.28,48.44,48.22,47.99
17165,78.1,79.61,81.12,81.52,81.91,74.28,66.65
17167,23.08,26.08,29.07,31.17,33.28,29.44,25.59
17169,38.78,45.75,52.72,58.53,64.33,52.36,40.39
17171,40.11,42.5,44.89,42.54,40.19,21.99,3.79
17173,28.65,28.42,28.18,29.68,31.18,18.73,6.27
17175,26.33,31.52,36.71,32.83,28.95,21.49,14.04
17177,50.49,50.1,49.7,46.62,43.54,45.06,46.59
17179,10.25,8.83,7.42,9.17,10.92,9.63,8.34
17181,64.15,57.64,51.13,58.35,65.57,54.01,42.46
17183,70.74,71.26,71.79,71.88,71.97,60.62,49.27
17185,36.61,40.52,44.44,42.04,39.65,31.5,23.36
17187,53.04,55.49,57.94,55.5,53.06,46.16,39.27
17189,16.08,17.59,19.1,15.32,11.53,10.54,9.55
17191,38.17,40.7,43.23,40.66,38.09,38.14,38.19
17193,37.28,44.58,51.89,51.07,50.25,45.27,40.29
17195,38.27,36.28,34.29,31.96,29.62,21.86,14.1
17197,18.62,18.0,17.38,16.48,15.57,17.84,20.11
17199,38.87,41.26,43.65,44.12,44.59,39.4,34.21
17201,61.0,59.17,57.34,59.24,61.15,65.4,69.64
17203,6.05,5.62,5.19,4.85,4.52,3.9,3.28
18001,60.97,61.19,61.41,60.86,60.32,63.72,67.12
18003,40.62,41.36,42.09,42.56,43.03,42.28,41.53
18005,19.13,20.74,22.35,25.32,28.28,27.11,25.94
18007,33.81,33.08,32.35,41.03,49.71,45.26,40.8
18009,64.95,60.3,55.65,53.58,51.5,54.5,57.51
18011,0.96,0.91,0.86,0.8,0.73,1.64,2.55
18013,33.65,28.62,23.59,20.05,16.5,22.46,28.42
18015,34.54,35.58,36.61,32.03,27.45,23.86,20.27
18017,67.4,65.42,63.45,64.14,64.84,55.94,47.04
18019,35.43,33.34,31.26,31.5,31.75,29.86,27.98
18021,57.08,53.1,49.12,45.5,41.88,28.92,15.95
18023,48.74,47.04,45.34,47.42,49.49,47.08,44.68
18025,68.23,70.33,72.43,68.19,63.95,55.16,46.37
18027,49.73,55.38,61.03,61.61,62.2,64.25,66.3
18029,21.71,22.92,24.13,24.64,25.16,19.09,13.02
18031,45.65,40.08,34.51,33.78,33.06,23.23,13.4
18033,39.57,36.96,34.35,32.66,30.96,22.28,13.59
18035,72.08,71.88,71.67,70.17,68.66,69.77,70.88
18037,19.9,18.6,17.29,17.96,18.63,12.75,6.87
18039,64.25,62.56,60.87,58.27,55.67,60.63,65.6
18041,86.82,83.08,79.34,74.33,69.33,69.08,68.84
18043,30.15,28.44,26.74,23.48,20.22,16.35,12.48
18045,47.53,46.94,46.35,44.88,43.41,44.94,46.47
18047,40.72,38.96,37.19,32.01,26.82,19.22,11.62
18049,54.54,51.99,49.44,48.66,47.87,54.82,61.78
18051,22.29,21.73,21.17,21.48,21.78,14.39,7.0
18053,69.09,71.14,73.19,75.46,77.74,74.44,71.13
18055,52.94,52.54,52.15,53.22,54.3,50.66,47.01
18057,0.38,0.32,0.25,0.29,0.32,0.51,0.7
18059,7.42,6.39,5.35,4.23,3.12,4.76,6.4
18061,36.71,38.19,39.67,40.44,41.21,29.85,18.49
18063,3.92,4.16,4.39,4.26,4.14,4.6,5.06
18065,70.68,66.16,61.64,59.46,57.29,44.78,32.27
18067,53.52,52.45,51.38,51.12,50.86,40.85,30.84
18069,39.03,35.11,31.2,28.85,26.5,21.11,15.72
18071,48.9,47.98,47.06,50.95,54.84,44.62,34.4
18073,26.93,30.24,33.56,32.59,31.62,27.58,23.55
18075,64.53,66.66,68.8,68.62,68.44,54.76,41.09
18077,60.3,57.46,54.63,51.96,49.3,42.47,35.65
18079,70.49,64.38,58.26,56.15,54.04,40.46,26.89
18081,15.22,14.93,14.65,13.48,12.32,12.0,11.68
18083,44.7,43.03,41.36,49.04,56.72,49.24,41.76
18085,37.47,34.7,31.93,32.24,32.55,32.78,33.0
18087,68.55,61.94,55.33,50.37,45.41,44.58,43.76
18089,60.43,60.46,60.49,61.05,61.62,62.02,62.41
18091,62.62,61.58,60.55,62.73,64.9,56.31,47.71
18093,49.76,44.32,38.87,40.34,41.82,35.16,28.49
18095,62.4,60.98,59.57,61.1,62.64,61.84,61.04
18097,68.1,67.92,67.75,67.84,67.93,75.23,82.53
18099,54.44,53.72,53.01,52.49,51.97,53.15,54.33
18101,49.47,46.14,42.82,41.4,39.97,27.82,15.66
18103,71.03,69.82,68.61,70.04,71.46,62.76,54.07
18105,46.86,47.61,48.36,52.04,55.73,59.63,63.53
18107,49.28,42.69,36.1,33.32,30.54,28.11,25.68
18109,33.11,33.57,34.03,37.4,40.76,33.34,25.91
18111,46.23,48.7,51.16,55.55,59.94,50.24,40.55
18113,55.24,51.91,48.58,44.08,39.59,37.51,35.42
18115,39.48,33.05,26.62,21.7,16.78,14.34,11.9
18117,73.38,66.33,59.28,60.77,62.26,51.06,39.85
18119,58.42,57.8,57.18,60.39,63.6,66.18,68.75
18121,51.38,54.7,58.01,59.05,60.1,61.16,62.22
18123,47.09,45.96,44.83,41.0,37.17,23.58,9.99
18125,33.27,31.47,29.67,33.49,37.32,23.48,9.64
18127,18.91,18.76,18.62,16.62,14.62,14.66,14.7
18129,9.61,8.01,6.4,10.28,14.17,10.25,6.33
18131,55.78,52.04,48.3,50.6,52.9,48.28,43.67
18133,40.66,39.92,39.19,39.43,39.68,27.0,14.32
18135,57.02,57.07,57.12,57.86,58.6,47.41,36.22
18137,33.33,36.88,40.43,39.29,38.15,33.81,29.47
18139,50.97,52.77,54.57,58.25,61.94,54.86,47.77
18141,53.84,54.28,54.73,51.49,48.25,48.08,47.9
18143,80.13,66.98,53.84,60.18,66.53,69.77,73.01
18145,43.46,43.81,44.16,37.81,31.46,27.11,22.76
18147,34.61,30.38,26.14,23.28,20.41,15.34,10.28
18149,79.88,76.63,73.38,71.48,69.59,62.31,55.03
18151,34.35,32.18,30.02,27.6,25.19,25.36,25.53
18153,62.88,61.16,59.44,58.06,56.69,50.96,45.23
18155,82.17,78.73,75.29,74.92,74.55,79.42,84.28
18157,48.62,49.65,50.68,49.42,48.15,48.66,49.17
18159,22.51,22.52,22.54,20.79,19.04,16.78,14.51
18161,42.53,38.06,33.59,31.76,29.94,26.41,22.88
18163,35.88,37.72,39.57,42.14,44.71,51.43,58.15
18165,34.96,38.8,42.63,44.68,46.72,40.26,33.8
18167,60.17,64.5,68.83,70.45,72.07,71.17,70.27
18169,45.62,43.14,40.66,41.04,41.43,35.76,30.08
18171,17.61,15.56,13.5,16.23,18.95,11.24,3.53
18173,6.94,6.94,6.94,5.38,3.82,2.77,1.72
18175,71.67,68.27,64.88,62.9,60.92,53.92,46.91
18177,75.1,72.33,69.56,64.46,59.36,62.4,65.44
18179,22.22,23.0,23.78,20.92,18.06,13.22,8.37
18181,27.89,26.33,24.77,26.15,27.52,29.21,30.9
18183,15.31,16.7,18.08,13.9,9.71,13.45,17.19
19001,8.76,8.15,7.55,8.46,9.36,11.68,14.0
19003,15.63,13.26,10.89,13.01,15.13,13.44,11.74
19005,26.39,25.12,23.85,24.17,24.49,24.42,24.35
19007,43.97,44.96,45.94,44.7,43.47,58.6,73.74
19009,3.95,9.36,14.77,16.98,19.2,13.34,7.48
19011,5.16,5.0,4.84,4.89,4.94,2.88,0.83
19013,38.75,36.31,33.87,33.76,33.66,36.77,39.88
19015,9.04,9.23,9.42,8.07,6.72,3.86,0.99
19017,2.99,2.18,1.37,2.39,3.41,1.98,0.54
19019,6.65,6.38,6.11,6.35,6.59,5.52,4.46
19021,39.64,42.94,46.23,52.14,58.06,57.36,56.65
19023,10.16,10.34,10.51,11.26,12.01,9.43,6.84
19025,20.85,20.94,21.04,19.15,17.26,10.38,3.5
19027,7.7,6.59,5.48,5.51,5.54,4.78,4.01
19029,14.68,19.9,25.12,26.06,27.01,23.58,20.15
19031,4.46,3.79,3.12,2.76,2.39,1.53,0.67
19033,14.26,14.07,13.88,14.62,15.35,11.58,7.8
19035,6.14,10.6,15.06,10.78,6.5,6.3,6.11
19037,19.29,16.79,14.29,10.56,6.82,6.05,5.28
19039,40.59,38.01,35.43,35.26,35.1,44.93,54.77
19041,5.28,8.7,12.13,16.21,20.29,18.51,16.74
19043,14.93,15.82,16.71,14.94,13.18,17.34,21.51
19045,21.24,21.72,22.19,25.38,28.57,32.02,35.46
19047,56.61,58.8,61.0,64.48,67.96,61.94,55.92
19049,0.22,0.14,0.06,0.22,0.38,0.66,0.95
19051,52.56,49.66,46.77,43.54,40.32,40.64,40.96
19053,62.75,63.48,64.22,62.65,61.08,55.53,49.97
19055,10.76,10.58,10.41,9.6,8.79,6.68,4.58
19057,35.59,34.92,34.26,36.24,38.22,32.97,27.72
19059,1.31,0.94,0.57,0.84,1.11,3.88,6.65
19061,11.56,13.29,15.03,16.68,18.34,15.62,12.89
19063,17.03,22.03,27.03,24.0,20.96,15.52,10.09
19065,24.9,25.39,25.88,24.2,22.52,22.24,21.96
19067,24.8,25.22,25.63,29.2,32.77,21.56,10.34
19069,28.33,33.19,38.05,33.7,29.36,34.02,38.67
19071,6.4,8.39,10.38,12.1,13.82,10.32,6.81
19073,23.4,22.26,21.11,21.08,21.05,13.77,6.49
19075,2.01,1.58,1.15,1.0,0.86,0.49,0.13
19077,8.69,8.67,8.66,12.29,15.92,11.15,6.37
19079,18.43,14.7,10.98,11.34,11.69,6.78,1.88
19081,4.68,5.57,6.46,6.16,5.86,4.54,3.21
19083,16.87,13.21,9.55,10.08,10.61,8.84,7.07
19085,10.63,11.66,12.7,11.67,10.64,7.02,3.41
19087,32.86,30.02,27.19,27.83,28.47,21.12,13.78
19089,24.23,24.3,24.36,22.68,20.99,15.18,9.36
19091,13.82,14.55,15.28,17.05,18.82,13.66,8.5
19093,18.12,13.04,7.96,10.03,12.1,9.56,7.03
19095,3.57,4.97,6.37,4.96,3.54,2.46,1.37
19097,16.52,21.24,25.95,24.64,23.34,20.72,18.11
19099,16.36,15.98,15.6,18.86,22.13,15.71,9.29
19101,12.03,22.02,32.0,38.58,45.16,48.22,51.27
19103,13.94,15.26,16.59,18.34,20.1,25.57,31.03
19105,13.98,14.24,14.49,16.69,18.89,15.7,12.51
19107,24.61,26.89,29.16,26.36,23.57,20.08,16.58
19109,1.62,2.46,3.31,6.16,9.01,9.63,10.25
19111,43.81,46.32,48.84,49.92,50.99,38.35,25.72
19113,3.41,3.71,4.01,4.7,5.38,6.65,7.92
19115,35.98,36.43,36.87,42.48,48.09,34.36,20.62
19117,45.91,32.9,19.9,22.47,25.03,22.12,19.22
19119,10.0,8.72,7.45,8.63,9.81,6.28,2.74
19121,11.33,8.18,5.03,4.87,4.71,3.66,2.61
19123,33.87,32.84,31.81,35.71,39.62,26.73,13.84
19125,8.72,10.34,11.97,11.66,11.34,6.46,1.59
19127,35.66,37.16,38.65,42.91,47.17,41.42,35.68
19129,2.61,3.71,4.81,6.18,7.55,6.22,4.9
19131,17.51,16.38,15.25,16.83,18.41,13.12,7.83
19133,18.53,21.97,25.41,26.58,27.74,18.31,8.88
19135,28.3,32.92,37.54,41.73,45.92,32.27,18.62
19137,55.21,54.4,53.58,51.62,49.65,29.7,9.74
19139,35.69,31.54,27.38,26.3,25.22,21.46,17.7
19141,4.39,4.42,4.46,7.31,10.16,7.96,5.76
19143,18.4,20.58,22.76,23.48,24.2,17.16,10.12
19145,29.67,31.52,33.37,31.54,29.71,25.1,20.5
19147,9.42,7.86,6.3,5.58,4.87,2.9,0.92
19149,3.76,5.26,6.75,6.05,5.35,3.31,1.27
19151,18.02,18.02,18.02,20.52,23.03,20.32,17.6
19153,11.68,13.75,15.82,15.97,16.11,20.06,24.0
19155,22.32,22.08,21.84,24.18,26.53,28.11,29.69
19157,13.28,13.18,13.09,14.63,16.18,19.67,23.17
19159,35.24,29.12,22.99,21.05,19.11,15.92,12.73
19161,5.73,9.9,14.07,13.0,11.94,9.65,7.35
19163,12.16,13.18,14.2,15.62,17.04,17.67,18.3
19165,10.54,11.14,11.75,11.06,10.38,9.3,8.21
19167,13.85,13.0,12.16,12.45,12.74,7.4,2.07
19169,29.45,31.78,34.1,34.58,35.06,41.2,47.33
19171,22.67,25.62,28.56,28.06,27.55,24.94,22.34
19173,23.05,22.34,21.62,23.18,24.75,16.04,7.32
19175,27.57,25.08,22.6,32.89,43.18,39.54,35.9
19177,37.66,36.35,35.05,35.26,35.48,41.06,46.63
19179,65.52,62.42,59.31,59.8,60.29,64.4,68.52
19181,2.67,3.5,4.33,3.26,2.2,1.91,1.62
19183,11.17,12.51,13.85,16.27,18.69,14.81,10.92
19185,37.09,36.21,35.34,36.39,37.45,36.17,34.88
19187,42.98,42.88,42.79,42.6,42.42,34.86,27.31
19189,13.15,19.85,26.55,24.84,23.12,13.86,4.61
19191,4.78,4.66,4.55,4.12,3.69,3.92,4.14
19193,42.28,42.06,41.83,42.22,42.61,40.67,38.73
19195,20.31,22.16,24.01,21.0,17.99,9.84,1.69
19197,22.76,26.17,29.58,31.17,32.77,23.78,14.8
20001,51.86,47.26,42.66,44.94,47.23,40.75,34.28
20003,47.37,41.3,35.24,35.2,35.16,43.26,51.37
20005,44.86,46.45,48.04,47.14,46.24,35.6,24.95
20007,7.8,14.22,20.63,22.47,24.3,32.9,41.5
